district,mandal,date,temp_min,temp_max
Nizamabad,Jakranpalle,2020-05-20,28.1,41.6
Nizamabad,Jakranpalle,2020-05-21,30.1,42.9
Nizamabad,Jakranpalle,2020-05-22,27.2,43.4
Nizamabad,Jakranpalle,2020-05-23,27.6,44.5
Nizamabad,Jakranpalle,2020-05-24,30.2,45.2
Nizamabad,Jakranpalle,2020-05-25,31.0,45.0
Nizamabad,Jakranpalle,2020-05-26,30.7,44.5
Nizamabad,Jakranpalle,2020-05-27,32.5,44.9
Nizamabad,Jakranpalle,2020-05-28,31.5,45.2
Nizamabad,Jakranpalle,2020-05-29,30.3,44.1
Nizamabad,Jakranpalle,2020-05-30,29.6,42.8
Nizamabad,Jakranpalle,2020-05-31,29.7,42.3
Nizamabad,Makloor,2020-04-01,24.9,39.3
Nizamabad,Makloor,2020-04-02,23.0,38.1
Nizamabad,Makloor,2020-04-03,25.6,39.8
Nizamabad,Makloor,2020-04-04,23.8,36.6
Nizamabad,Makloor,2020-04-05,23.6,37.8
Nizamabad,Makloor,2020-04-06,23.6,37.5
Nizamabad,Makloor,2020-04-07,21.2,39.2
Nizamabad,Makloor,2020-04-08,20.6,39.0
Nizamabad,Makloor,2020-04-09,20.9,38.5
Nizamabad,Makloor,2020-04-10,20.4,38.5
Nizamabad,Makloor,2020-04-11,22.3,37.6
Nizamabad,Makloor,2020-04-12,22.7,38.0
Nizamabad,Makloor,2020-04-13,24.3,39.1
Nizamabad,Makloor,2020-04-14,23.1,39.7
Nizamabad,Makloor,2020-04-15,25.3,39.4
Nizamabad,Makloor,2020-04-16,23.3,37.5
Nizamabad,Makloor,2020-04-17,23.9,38.7
Nizamabad,Makloor,2020-04-18,23.6,38.2
Nizamabad,Makloor,2020-04-19,23.9,38.1
Nizamabad,Makloor,2020-04-20,23.2,35.7
Nizamabad,Makloor,2020-04-21,23.0,37.4
Nizamabad,Makloor,2020-04-22,22.9,37.7
Nizamabad,Makloor,2020-04-23,24.3,37.9
Nizamabad,Makloor,2020-04-24,24.9,39.0
Nizamabad,Makloor,2020-04-25,24.8,38.6
Nizamabad,Makloor,2020-04-26,23.5,38.1
Nizamabad,Makloor,2020-04-27,22.7,38.4
Nizamabad,Makloor,2020-04-28,25.2,38.0
Nizamabad,Makloor,2020-04-29,22.1,37.0
Nizamabad,Makloor,2020-04-30,26.9,38.1
Nizamabad,Makloor,2020-05-01,26.2,39.3
Nizamabad,Makloor,2020-05-02,25.7,38.6
Nizamabad,Makloor,2020-05-03,27.7,39.6
Nizamabad,Makloor,2020-05-04,27.0,40.1
Nizamabad,Makloor,2020-05-05,28.7,40.5
Nizamabad,Makloor,2020-05-06,29.0,40.8
Nizamabad,Makloor,2020-05-07,27.6,40.4
Nizamabad,Makloor,2020-05-08,26.8,37.6
Nizamabad,Makloor,2020-05-09,27.9,38.1
Nizamabad,Makloor,2020-05-10,25.4,39.1
Nizamabad,Makloor,2020-05-11,22.2,35.1
Nizamabad,Makloor,2020-05-12,25.3,36.8
Nizamabad,Makloor,2020-05-13,28.8,39.0
Nizamabad,Makloor,2020-05-14,26.3,35.4
Nizamabad,Makloor,2020-05-15,28.6,38.2
Nizamabad,Makloor,2020-05-16,28.3,39.2
Nizamabad,Makloor,2020-05-17,23.9,38.3
Nizamabad,Makloor,2020-05-18,29.7,38.8
Nizamabad,Makloor,2020-05-19,27.6,40.3
Nizamabad,Makloor,2020-05-20,27.9,39.3
Nizamabad,Makloor,2020-05-21,29.1,40.2
Nizamabad,Makloor,2020-05-22,26.9,40.5
Nizamabad,Makloor,2020-05-23,29.2,40.7
Nizamabad,Makloor,2020-05-24,30.1,41.0
Nizamabad,Makloor,2020-05-25,30.6,42.5
Nizamabad,Makloor,2020-05-26,32.0,41.2
Nizamabad,Makloor,2020-05-27,28.9,41.1
Nizamabad,Makloor,2020-05-28,30.0,43.5
Nizamabad,Makloor,2020-05-29,30.4,41.9
Nizamabad,Makloor,2020-05-30,31.8,41.6
Nizamabad,Makloor,2020-05-31,29.6,40.0
Nizamabad,Nizamabad_North,2020-04-01,26.1,37.8
Nizamabad,Nizamabad_North,2020-04-02,25.1,37.6
Nizamabad,Nizamabad_North,2020-04-03,27.9,37.7
Nizamabad,Nizamabad_North,2020-04-04,25.3,35.6
Nizamabad,Nizamabad_North,2020-04-05,25.5,37.3
Nizamabad,Nizamabad_North,2020-04-06,26.0,37.8
Nizamabad,Nizamabad_North,2020-04-07,23.9,37.8
Nizamabad,Nizamabad_North,2020-04-08,22.6,38.5
Nizamabad,Nizamabad_North,2020-04-09,23.2,38.2
Nizamabad,Nizamabad_North,2020-04-10,22.7,39.0
Nizamabad,Nizamabad_North,2020-04-11,24.3,38.2
Nizamabad,Nizamabad_North,2020-04-12,24.3,38.0
Nizamabad,Nizamabad_North,2020-04-13,26.9,39.6
Nizamabad,Nizamabad_North,2020-04-14,25.2,39.9
Nizamabad,Nizamabad_North,2020-04-15,27.6,39.8
Nizamabad,Nizamabad_North,2020-04-16,25.6,38.4
Nizamabad,Nizamabad_North,2020-04-17,26.2,39.7
Nizamabad,Nizamabad_North,2020-04-18,26.4,40.8
Nizamabad,Nizamabad_North,2020-04-19,25.4,41.2
Nizamabad,Nizamabad_North,2020-04-20,23.9,37.5
Nizamabad,Nizamabad_North,2020-04-21,25.4,40.3
Nizamabad,Nizamabad_North,2020-04-22,25.3,39.6
Nizamabad,Nizamabad_North,2020-04-23,27.0,41.3
Nizamabad,Nizamabad_North,2020-04-24,26.8,41.3
Nizamabad,Nizamabad_North,2020-04-25,27.8,41.0
Nizamabad,Nizamabad_North,2020-04-26,26.7,40.6
Nizamabad,Nizamabad_North,2020-04-27,25.5,39.6
Nizamabad,Nizamabad_North,2020-04-28,26.6,39.8
Nizamabad,Nizamabad_North,2020-04-29,25.0,38.9
Nizamabad,Nizamabad_North,2020-04-30,27.8,40.7
Nizamabad,Nizamabad_North,2020-05-01,27.5,42.0
Nizamabad,Nizamabad_North,2020-05-02,29.1,40.8
Nizamabad,Nizamabad_North,2020-05-03,30.9,42.3
Nizamabad,Nizamabad_North,2020-05-04,28.5,42.7
Nizamabad,Nizamabad_North,2020-05-05,29.4,43.4
Nizamabad,Nizamabad_North,2020-05-06,29.6,43.0
Nizamabad,Nizamabad_North,2020-05-07,28.0,42.8
Nizamabad,Nizamabad_North,2020-05-08,26.1,38.6
Nizamabad,Nizamabad_North,2020-05-09,28.5,39.1
Nizamabad,Nizamabad_North,2020-05-10,24.8,41.1
Nizamabad,Nizamabad_North,2020-05-11,22.5,35.7
Nizamabad,Nizamabad_North,2020-05-12,26.0,38.8
Nizamabad,Nizamabad_North,2020-05-13,27.9,40.3
Nizamabad,Nizamabad_North,2020-05-14,26.4,36.2
Nizamabad,Nizamabad_North,2020-05-15,28.4,40.4
Nizamabad,Nizamabad_North,2020-05-16,27.3,39.2
Nizamabad,Nizamabad_North,2020-05-17,25.0,40.2
Nizamabad,Nizamabad_North,2020-05-18,28.9,38.5
Nizamabad,Nizamabad_North,2020-05-19,27.9,41.7
Nizamabad,Nizamabad_North,2020-05-20,28.1,40.2
Nizamabad,Nizamabad_North,2020-05-21,28.7,42.6
Nizamabad,Nizamabad_North,2020-05-22,26.2,43.0
Nizamabad,Nizamabad_North,2020-05-23,28.0,43.8
Nizamabad,Nizamabad_North,2020-05-24,29.8,43.7
Nizamabad,Nizamabad_North,2020-05-25,32.0,43.8
Nizamabad,Nizamabad_North,2020-05-26,27.3,44.5
Nizamabad,Nizamabad_North,2020-05-27,26.8,44.5
Nizamabad,Nizamabad_North,2020-05-28,31.2,44.0
Nizamabad,Nizamabad_North,2020-05-29,30.9,42.5
Nizamabad,Nizamabad_North,2020-05-30,32.3,42.8
Nizamabad,Nizamabad_North,2020-05-31,30.4,40.1
Nizamabad,Yeda_Palle,2020-04-01,25.1,38.0
Nizamabad,Yeda_Palle,2020-04-02,24.3,38.3
Nizamabad,Yeda_Palle,2020-04-03,25.1,39.7
Nizamabad,Yeda_Palle,2020-04-04,24.7,37.4
Nizamabad,Yeda_Palle,2020-04-05,24.8,38.6
Nizamabad,Yeda_Palle,2020-04-06,24.7,38.0
Nizamabad,Yeda_Palle,2020-04-07,21.4,39.0
Nizamabad,Yeda_Palle,2020-04-08,21.3,39.1
Nizamabad,Yeda_Palle,2020-04-09,20.2,39.4
Nizamabad,Yeda_Palle,2020-04-10,21.8,37.6
Nizamabad,Yeda_Palle,2020-04-11,23.3,38.3
Nizamabad,Yeda_Palle,2020-04-12,22.5,37.8
Nizamabad,Yeda_Palle,2020-04-13,24.8,39.0
Nizamabad,Yeda_Palle,2020-04-14,25.3,40.5
Nizamabad,Yeda_Palle,2020-04-15,27.1,39.7
Nizamabad,Yeda_Palle,2020-04-16,25.2,39.8
Nizamabad,Yeda_Palle,2020-04-17,26.6,41.2
Nizamabad,Yeda_Palle,2020-04-18,25.1,40.9
Nizamabad,Yeda_Palle,2020-04-19,26.6,40.5
Nizamabad,Yeda_Palle,2020-04-20,25.2,37.7
Nizamabad,Yeda_Palle,2020-04-21,23.4,38.7
Nizamabad,Yeda_Palle,2020-04-22,23.5,40.5
Nizamabad,Yeda_Palle,2020-04-23,26.6,41.6
Nizamabad,Yeda_Palle,2020-04-24,25.7,41.2
Nizamabad,Yeda_Palle,2020-04-25,25.9,40.9
Nizamabad,Yeda_Palle,2020-04-26,23.8,40.4
Nizamabad,Yeda_Palle,2020-04-27,24.0,40.6
Nizamabad,Yeda_Palle,2020-04-28,26.8,40.1
Nizamabad,Yeda_Palle,2020-04-29,23.7,39.1
Nizamabad,Yeda_Palle,2020-04-30,26.6,40.1
Nizamabad,Yeda_Palle,2020-05-01,27.5,40.6
Nizamabad,Yeda_Palle,2020-05-02,26.8,40.7
Nizamabad,Yeda_Palle,2020-05-03,27.7,42.1
Nizamabad,Yeda_Palle,2020-05-04,27.3,42.6
Nizamabad,Yeda_Palle,2020-05-05,27.4,43.6
Nizamabad,Yeda_Palle,2020-05-06,29.6,42.5
Nizamabad,Yeda_Palle,2020-05-07,28.6,42.7
Nizamabad,Yeda_Palle,2020-05-08,27.5,38.3
Nizamabad,Yeda_Palle,2020-05-09,27.8,40.3
Nizamabad,Yeda_Palle,2020-05-10,24.0,41.8
Nizamabad,Yeda_Palle,2020-05-11,21.8,36.3
Nizamabad,Yeda_Palle,2020-05-12,25.0,38.8
Nizamabad,Yeda_Palle,2020-05-13,26.4,40.0
Nizamabad,Yeda_Palle,2020-05-14,25.6,36.8
Nizamabad,Yeda_Palle,2020-05-15,27.6,40.6
Nizamabad,Yeda_Palle,2020-05-16,27.0,40.6
Nizamabad,Yeda_Palle,2020-05-17,26.6,40.3
Nizamabad,Yeda_Palle,2020-05-18,29.2,39.9
Nizamabad,Yeda_Palle,2020-05-19,25.9,41.7
Nizamabad,Yeda_Palle,2020-05-20,25.5,40.2
Nizamabad,Yeda_Palle,2020-05-21,25.8,42.3
Nizamabad,Yeda_Palle,2020-05-22,25.5,43.0
Nizamabad,Yeda_Palle,2020-05-23,27.3,43.5
Nizamabad,Yeda_Palle,2020-05-24,29.3,43.6
Nizamabad,Yeda_Palle,2020-05-25,30.5,43.8
Nizamabad,Yeda_Palle,2020-05-26,31.4,44.2
Nizamabad,Yeda_Palle,2020-05-27,28.8,43.7
Nizamabad,Yeda_Palle,2020-05-28,28.9,44.5
Nizamabad,Yeda_Palle,2020-05-29,29.1,43.0
Nizamabad,Yeda_Palle,2020-05-30,30.8,43.3
Nizamabad,Yeda_Palle,2020-05-31,30.6,40.7
Nizamabad,Ranjal,2020-04-01,24.6,38.1
Nizamabad,Ranjal,2020-04-02,23.0,38.4
Nizamabad,Ranjal,2020-04-03,25.6,40.0
Nizamabad,Ranjal,2020-04-04,24.3,37.7
Nizamabad,Ranjal,2020-04-05,22.7,39.0
Nizamabad,Ranjal,2020-04-06,23.1,37.9
Nizamabad,Ranjal,2020-04-07,21.6,39.1
Nizamabad,Ranjal,2020-04-08,19.8,39.9
Nizamabad,Ranjal,2020-04-09,19.1,38.2
Nizamabad,Ranjal,2020-04-10,19.7,38.0
Nizamabad,Ranjal,2020-04-11,23.6,38.7
Nizamabad,Ranjal,2020-04-12,21.2,38.1
Nizamabad,Ranjal,2020-04-13,23.5,40.8
Nizamabad,Ranjal,2020-04-14,22.9,41.0
Nizamabad,Ranjal,2020-04-15,25.7,38.8
Nizamabad,Ranjal,2020-04-16,23.3,40.5
Nizamabad,Ranjal,2020-04-17,23.9,40.4
Nizamabad,Ranjal,2020-04-18,23.0,39.2
Nizamabad,Ranjal,2020-04-19,25.2,39.8
Nizamabad,Ranjal,2020-04-20,23.6,38.7
Nizamabad,Ranjal,2020-04-21,21.6,40.2
Nizamabad,Ranjal,2020-04-22,22.1,41.5
Nizamabad,Ranjal,2020-04-23,24.0,39.6
Nizamabad,Ranjal,2020-04-24,23.8,41.6
Nizamabad,Ranjal,2020-04-25,23.9,39.8
Nizamabad,Ranjal,2020-04-26,22.3,39.2
Nizamabad,Ranjal,2020-04-27,22.7,39.4
Nizamabad,Ranjal,2020-04-28,25.4,39.0
Nizamabad,Ranjal,2020-04-29,21.5,38.1
Nizamabad,Ranjal,2020-04-30,26.0,39.1
Nizamabad,Ranjal,2020-05-01,26.6,39.7
Nizamabad,Ranjal,2020-05-02,24.6,40.4
Nizamabad,Ranjal,2020-05-03,27.1,41.1
Nizamabad,Ranjal,2020-05-04,26.5,42.0
Nizamabad,Ranjal,2020-05-05,28.9,42.5
Nizamabad,Ranjal,2020-05-06,29.4,42.1
Nizamabad,Ranjal,2020-05-07,28.0,41.9
Nizamabad,Ranjal,2020-05-08,27.2,38.3
Nizamabad,Ranjal,2020-05-09,27.3,40.4
Nizamabad,Ranjal,2020-05-10,25.1,41.0
Nizamabad,Ranjal,2020-05-11,20.8,35.5
Nizamabad,Ranjal,2020-05-12,24.7,39.9
Nizamabad,Ranjal,2020-05-13,28.6,40.9
Nizamabad,Ranjal,2020-05-14,25.2,36.8
Nizamabad,Ranjal,2020-05-15,28.7,41.5
Nizamabad,Ranjal,2020-05-16,26.2,41.2
Nizamabad,Ranjal,2020-05-17,26.2,41.0
Nizamabad,Ranjal,2020-05-18,30.4,39.3
Nizamabad,Ranjal,2020-05-19,27.3,41.4
Nizamabad,Ranjal,2020-05-20,28.0,39.8
Nizamabad,Ranjal,2020-05-21,27.7,42.2
Nizamabad,Ranjal,2020-05-22,25.1,42.3
Nizamabad,Ranjal,2020-05-23,27.8,42.2
Nizamabad,Ranjal,2020-05-24,29.8,43.5
Nizamabad,Ranjal,2020-05-25,30.9,44.7
Nizamabad,Ranjal,2020-05-26,31.6,44.3
Nizamabad,Ranjal,2020-05-27,27.5,42.8
Nizamabad,Ranjal,2020-05-28,29.7,44.4
Nizamabad,Ranjal,2020-05-29,28.2,42.7
Nizamabad,Ranjal,2020-05-30,30.9,42.6
Nizamabad,Ranjal,2020-05-31,30.4,40.8
Nizamabad,Bodhan,2020-04-01,24.5,38.4
Nizamabad,Bodhan,2020-04-02,23.0,38.4
Nizamabad,Bodhan,2020-04-03,25.4,38.8
Nizamabad,Bodhan,2020-04-04,24.6,37.4
Nizamabad,Bodhan,2020-04-05,24.1,38.0
Nizamabad,Bodhan,2020-04-06,23.8,38.0
Nizamabad,Bodhan,2020-04-07,20.3,39.0
Nizamabad,Bodhan,2020-04-08,20.3,39.5
Nizamabad,Bodhan,2020-04-09,19.5,38.9
Nizamabad,Bodhan,2020-04-10,20.0,37.8
Nizamabad,Bodhan,2020-04-11,23.1,38.7
Nizamabad,Bodhan,2020-04-12,22.2,38.4
Nizamabad,Bodhan,2020-04-13,24.3,39.7
Nizamabad,Bodhan,2020-04-14,22.8,40.7
Nizamabad,Bodhan,2020-04-15,26.6,40.3
Nizamabad,Bodhan,2020-04-16,24.3,40.2
Nizamabad,Bodhan,2020-04-17,24.3,41.6
Nizamabad,Bodhan,2020-04-18,24.0,40.6
Nizamabad,Bodhan,2020-04-19,25.6,41.4
Nizamabad,Bodhan,2020-04-20,24.5,38.8
Nizamabad,Bodhan,2020-04-21,21.9,39.3
Nizamabad,Bodhan,2020-04-22,21.8,40.2
Nizamabad,Bodhan,2020-04-23,24.5,39.9
Nizamabad,Bodhan,2020-04-24,25.0,40.8
Nizamabad,Bodhan,2020-04-25,24.8,41.0
Nizamabad,Bodhan,2020-04-26,22.2,40.5
Nizamabad,Bodhan,2020-04-27,23.1,39.8
Nizamabad,Bodhan,2020-04-28,26.6,40.4
Nizamabad,Bodhan,2020-04-29,21.9,38.6
Nizamabad,Bodhan,2020-04-30,25.4,39.7
Nizamabad,Bodhan,2020-05-01,28.2,40.1
Nizamabad,Bodhan,2020-05-02,24.9,40.7
Nizamabad,Bodhan,2020-05-03,26.4,42.0
Nizamabad,Bodhan,2020-05-04,26.5,42.7
Nizamabad,Bodhan,2020-05-05,27.3,43.4
Nizamabad,Bodhan,2020-05-06,29.1,42.9
Nizamabad,Bodhan,2020-05-07,28.2,43.3
Nizamabad,Bodhan,2020-05-08,25.8,39.7
Nizamabad,Bodhan,2020-05-09,26.5,40.4
Nizamabad,Bodhan,2020-05-10,23.2,42.1
Nizamabad,Bodhan,2020-05-11,22.4,36.9
Nizamabad,Bodhan,2020-05-12,23.7,39.2
Nizamabad,Bodhan,2020-05-13,28.4,40.2
Nizamabad,Bodhan,2020-05-14,24.7,37.6
Nizamabad,Bodhan,2020-05-15,27.3,40.5
Nizamabad,Bodhan,2020-05-16,26.4,39.7
Nizamabad,Bodhan,2020-05-17,27.1,40.3
Nizamabad,Bodhan,2020-05-18,29.5,40.2
Nizamabad,Bodhan,2020-05-19,27.0,41.3
Nizamabad,Bodhan,2020-05-20,26.6,40.7
Nizamabad,Bodhan,2020-05-21,27.6,42.6
Nizamabad,Bodhan,2020-05-22,24.5,42.7
Nizamabad,Bodhan,2020-05-23,27.8,43.8
Nizamabad,Bodhan,2020-05-24,28.6,44.1
Nizamabad,Bodhan,2020-05-25,29.9,44.5
Nizamabad,Bodhan,2020-05-26,31.0,45.5
Nizamabad,Bodhan,2020-05-27,29.3,44.0
Nizamabad,Bodhan,2020-05-28,29.0,44.4
Nizamabad,Bodhan,2020-05-29,28.1,43.4
Nizamabad,Bodhan,2020-05-30,30.1,42.3
Nizamabad,Bodhan,2020-05-31,30.8,39.8
Nizamabad,Kotgiri,2020-04-01,21.1,37.9
Nizamabad,Kotgiri,2020-04-02,24.1,37.9
Nizamabad,Kotgiri,2020-04-03,26.1,38.2
Nizamabad,Kotgiri,2020-04-04,24.7,36.4
Nizamabad,Kotgiri,2020-04-05,24.1,36.1
Nizamabad,Kotgiri,2020-04-06,25.1,38.0
Nizamabad,Kotgiri,2020-04-07,20.8,37.9
Nizamabad,Kotgiri,2020-04-08,19.9,37.7
Nizamabad,Kotgiri,2020-04-09,21.3,37.9
Nizamabad,Kotgiri,2020-04-10,21.3,37.7
Nizamabad,Kotgiri,2020-04-11,23.6,37.9
Nizamabad,Kotgiri,2020-04-12,23.0,37.7
Nizamabad,Kotgiri,2020-04-13,24.6,39.1
Nizamabad,Kotgiri,2020-04-14,22.7,39.2
Nizamabad,Kotgiri,2020-04-15,26.0,39.3
Nizamabad,Kotgiri,2020-04-16,23.8,38.7
Nizamabad,Kotgiri,2020-04-17,24.7,40.3
Nizamabad,Kotgiri,2020-04-18,24.3,40.4
Nizamabad,Kotgiri,2020-04-19,25.9,40.3
Nizamabad,Kotgiri,2020-04-20,25.7,37.9
Nizamabad,Kotgiri,2020-04-21,22.0,38.9
Nizamabad,Kotgiri,2020-04-22,22.3,38.8
Nizamabad,Kotgiri,2020-04-23,28.0,39.7
Nizamabad,Kotgiri,2020-04-24,24.9,39.8
Nizamabad,Kotgiri,2020-04-25,24.9,40.4
Nizamabad,Kotgiri,2020-04-26,21.5,39.6
Nizamabad,Kotgiri,2020-04-27,23.0,39.4
Nizamabad,Kotgiri,2020-04-28,27.8,40.1
Nizamabad,Kotgiri,2020-04-29,24.2,37.8
Nizamabad,Kotgiri,2020-04-30,26.7,39.1
Nizamabad,Kotgiri,2020-05-01,27.6,39.1
Nizamabad,Kotgiri,2020-05-02,26.2,39.5
Nizamabad,Kotgiri,2020-05-03,27.8,41.1
Nizamabad,Kotgiri,2020-05-04,25.5,40.6
Nizamabad,Kotgiri,2020-05-05,27.8,42.4
Nizamabad,Kotgiri,2020-05-06,29.9,41.8
Nizamabad,Kotgiri,2020-05-07,28.0,42.6
Nizamabad,Kotgiri,2020-05-08,25.9,39.1
Nizamabad,Kotgiri,2020-05-09,26.9,39.7
Nizamabad,Kotgiri,2020-05-10,23.0,40.8
Nizamabad,Kotgiri,2020-05-11,24.4,35.0
Nizamabad,Kotgiri,2020-05-12,24.9,38.3
Nizamabad,Kotgiri,2020-05-13,28.0,39.7
Nizamabad,Kotgiri,2020-05-14,26.1,37.1
Nizamabad,Kotgiri,2020-05-15,27.2,40.3
Nizamabad,Kotgiri,2020-05-16,26.4,38.7
Nizamabad,Kotgiri,2020-05-17,27.7,39.3
Nizamabad,Kotgiri,2020-05-18,27.7,38.9
Nizamabad,Kotgiri,2020-05-19,25.4,40.7
Nizamabad,Kotgiri,2020-05-20,25.2,39.3
Nizamabad,Kotgiri,2020-05-21,28.2,41.5
Nizamabad,Kotgiri,2020-05-22,24.5,41.3
Nizamabad,Kotgiri,2020-05-23,26.3,42.4
Nizamabad,Kotgiri,2020-05-24,28.8,43.8
Nizamabad,Kotgiri,2020-05-25,29.8,42.8
Nizamabad,Kotgiri,2020-05-26,31.1,43.9
Nizamabad,Kotgiri,2020-05-27,29.9,43.9
Nizamabad,Kotgiri,2020-05-28,27.2,43.8
Nizamabad,Kotgiri,2020-05-29,27.2,42.8
Nizamabad,Kotgiri,2020-05-30,30.0,42.9
Nizamabad,Kotgiri,2020-05-31,30.3,39.3
Nizamabad,Rudrur,2020-04-01,23.6,37.3
Nizamabad,Rudrur,2020-04-02,24.1,37.6
Nizamabad,Rudrur,2020-04-03,25.5,38.2
Nizamabad,Rudrur,2020-04-04,25.4,36.3
Nizamabad,Rudrur,2020-04-05,25.3,36.8
Nizamabad,Rudrur,2020-04-06,24.9,37.6
Nizamabad,Rudrur,2020-04-07,22.2,37.7
Nizamabad,Rudrur,2020-04-08,21.3,37.9
Nizamabad,Rudrur,2020-04-09,21.0,37.9
Nizamabad,Rudrur,2020-04-10,21.8,37.6
Nizamabad,Rudrur,2020-04-11,24.1,37.2
Nizamabad,Rudrur,2020-04-12,24.8,37.6
Nizamabad,Rudrur,2020-04-13,25.5,38.9
Nizamabad,Rudrur,2020-04-14,24.0,39.9
Nizamabad,Rudrur,2020-04-15,26.5,39.8
Nizamabad,Rudrur,2020-04-16,25.4,38.8
Nizamabad,Rudrur,2020-04-17,27.4,40.0
Nizamabad,Rudrur,2020-04-18,24.5,39.7
Nizamabad,Rudrur,2020-04-19,23.9,39.8
Nizamabad,Rudrur,2020-04-20,26.7,37.6
Nizamabad,Rudrur,2020-04-21,22.8,38.7
Nizamabad,Rudrur,2020-04-22,24.2,39.2
Nizamabad,Rudrur,2020-04-23,28.9,40.0
Nizamabad,Rudrur,2020-04-24,27.1,40.0
Nizamabad,Rudrur,2020-04-25,26.1,40.7
Nizamabad,Rudrur,2020-04-26,24.6,39.5
Nizamabad,Rudrur,2020-04-27,24.1,39.1
Nizamabad,Rudrur,2020-04-28,27.0,39.2
Nizamabad,Rudrur,2020-04-29,23.2,37.9
Nizamabad,Rudrur,2020-04-30,28.3,38.8
Nizamabad,Rudrur,2020-05-01,28.9,39.9
Nizamabad,Rudrur,2020-05-02,26.8,39.1
Nizamabad,Rudrur,2020-05-03,27.6,40.5
Nizamabad,Rudrur,2020-05-04,27.9,41.4
Nizamabad,Rudrur,2020-05-05,27.9,42.0
Nizamabad,Rudrur,2020-05-06,29.1,41.9
Nizamabad,Rudrur,2020-05-07,28.9,42.1
Nizamabad,Rudrur,2020-05-08,26.7,38.3
Nizamabad,Rudrur,2020-05-09,27.5,39.8
Nizamabad,Rudrur,2020-05-10,23.9,40.3
Nizamabad,Rudrur,2020-05-11,24.1,35.2
Nizamabad,Rudrur,2020-05-12,25.0,39.1
Nizamabad,Rudrur,2020-05-13,29.7,40.1
Nizamabad,Rudrur,2020-05-14,25.3,36.9
Nizamabad,Rudrur,2020-05-15,27.5,39.7
Nizamabad,Rudrur,2020-05-16,24.7,38.9
Nizamabad,Rudrur,2020-05-17,27.7,38.0
Nizamabad,Rudrur,2020-05-18,28.5,38.9
Nizamabad,Rudrur,2020-05-19,26.1,40.8
Nizamabad,Rudrur,2020-05-20,26.7,39.5
Nizamabad,Rudrur,2020-05-21,27.4,41.4
Nizamabad,Rudrur,2020-05-22,26.9,42.0
Nizamabad,Rudrur,2020-05-23,29.3,42.5
Nizamabad,Rudrur,2020-05-24,28.9,42.5
Nizamabad,Rudrur,2020-05-25,30.7,42.8
Nizamabad,Rudrur,2020-05-26,31.4,43.5
Nizamabad,Rudrur,2020-05-27,29.4,43.1
Nizamabad,Rudrur,2020-05-28,28.4,43.5
Nizamabad,Rudrur,2020-05-29,29.0,42.3
Nizamabad,Rudrur,2020-05-30,30.5,41.7
Nizamabad,Rudrur,2020-05-31,30.7,39.9
Nizamabad,Varni,2020-04-01,26.4,37.0
Nizamabad,Varni,2020-04-02,23.9,36.8
Nizamabad,Varni,2020-04-03,25.2,36.9
Nizamabad,Varni,2020-04-04,23.3,33.5
Nizamabad,Varni,2020-04-05,21.4,29.8
Nizamabad,Varni,2020-04-06,25.6,35.2
Nizamabad,Varni,2020-04-07,23.9,34.2
Nizamabad,Varni,2020-04-08,24.2,36.1
Nizamabad,Varni,2020-04-09,23.8,36.1
Nizamabad,Varni,2020-04-10,21.2,34.0
Nizamabad,Varni,2020-04-11,22.2,34.4
Nizamabad,Varni,2020-04-12,22.7,35.0
Nizamabad,Varni,2020-04-13,24.1,36.7
Nizamabad,Varni,2020-04-14,25.4,37.1
Nizamabad,Varni,2020-04-15,24.5,36.9
Nizamabad,Varni,2020-04-16,24.3,36.5
Nizamabad,Varni,2020-04-17,25.2,37.5
Nizamabad,Varni,2020-04-18,24.3,37.1
Nizamabad,Varni,2020-04-19,24.8,38.0
Nizamabad,Varni,2020-04-20,25.6,35.2
Nizamabad,Varni,2020-04-21,23.1,36.5
Nizamabad,Varni,2020-04-22,25.1,37.6
Nizamabad,Varni,2020-04-23,24.5,38.0
Nizamabad,Varni,2020-04-24,24.7,40.2
Nizamabad,Varni,2020-04-25,24.5,38.4
Nizamabad,Varni,2020-04-26,25.5,39.0
Nizamabad,Varni,2020-04-27,22.9,37.5
Nizamabad,Varni,2020-04-28,24.0,38.9
Nizamabad,Varni,2020-04-29,23.4,35.2
Nizamabad,Varni,2020-04-30,28.4,36.8
Nizamabad,Varni,2020-05-01,25.6,39.0
Nizamabad,Varni,2020-05-02,25.1,39.2
Nizamabad,Varni,2020-05-03,26.7,37.9
Nizamabad,Varni,2020-05-04,27.9,40.8
Nizamabad,Varni,2020-05-05,28.8,39.9
Nizamabad,Varni,2020-05-06,26.7,39.5
Nizamabad,Varni,2020-05-07,26.4,40.4
Nizamabad,Varni,2020-05-08,24.7,34.9
Nizamabad,Varni,2020-05-09,26.9,35.8
Nizamabad,Varni,2020-05-10,26.8,38.6
Nizamabad,Varni,2020-05-11,24.3,32.2
Nizamabad,Varni,2020-05-12,26.7,36.3
Nizamabad,Varni,2020-05-13,26.4,36.4
Nizamabad,Varni,2020-05-14,27.9,37.9
Nizamabad,Varni,2020-05-15,28.1,37.8
Nizamabad,Varni,2020-05-16,28.2,38.3
Nizamabad,Varni,2020-05-17,24.8,36.7
Nizamabad,Varni,2020-05-18,27.8,37.1
Nizamabad,Varni,2020-05-19,27.8,39.7
Nizamabad,Varni,2020-05-20,29.0,38.3
