district,mandal,date,temp_min,temp_max
Suryapet,Atmakur_S,2020-08-16,23.3,25.1
Suryapet,Atmakur_S,2020-08-17,21.2,25.4
Suryapet,Atmakur_S,2020-08-18,22.2,30.8
Suryapet,Atmakur_S,2020-08-19,24.2,33.1
Suryapet,Atmakur_S,2020-08-20,22.4,26.6
Suryapet,Atmakur_S,2020-08-21,24.1,25.4
Suryapet,Atmakur_S,2020-08-22,25.1,30.9
Suryapet,Atmakur_S,2020-08-23,25.2,33.0
Suryapet,Atmakur_S,2020-08-24,24.7,34.0
Suryapet,Atmakur_S,2020-08-25,26.0,34.2
Suryapet,Atmakur_S,2020-08-26,26.8,34.4
Suryapet,Atmakur_S,2020-08-27,24.6,30.7
Suryapet,Atmakur_S,2020-08-28,24.8,28.1
Suryapet,Atmakur_S,2020-08-29,23.7,32.6
Suryapet,Atmakur_S,2020-08-30,25.5,33.8
Suryapet,Atmakur_S,2020-08-31,26.1,35.3
Suryapet,Mothey,2020-07-01,26.9,36.4
Suryapet,Mothey,2020-07-02,27.0,34.95
Suryapet,Mothey,2020-07-03,26.65,36.55
Suryapet,Mothey,2020-07-04,24.8,34.8
Suryapet,Mothey,2020-07-05,24.55,33.8
Suryapet,Mothey,2020-07-06,24.1,28.65
Suryapet,Mothey,2020-07-07,26.85,31.45
Suryapet,Mothey,2020-07-08,26.05,35.15
Suryapet,Mothey,2020-07-09,25.75,34.4
Suryapet,Mothey,2020-07-10,25.2,35.55
Suryapet,Mothey,2020-07-11,26.8,33.5
Suryapet,Mothey,2020-07-12,24.65,34.85
Suryapet,Mothey,2020-07-13,24.65,34.7
Suryapet,Mothey,2020-07-14,24.4,34.5
Suryapet,Mothey,2020-07-15,24.95,31.85
Suryapet,Mothey,2020-07-16,24.45,29.7
Suryapet,Mothey,2020-07-17,24.9,31.7
Suryapet,Mothey,2020-07-18,25.0,33.6
Suryapet,Mothey,2020-07-19,26.2,35.8
Suryapet,Mothey,2020-07-20,25.35,36.1
Suryapet,Mothey,2020-07-21,25.65,36.1
Suryapet,Mothey,2020-07-22,26.85,35.85
Suryapet,Mothey,2020-07-23,24.3,34.4
Suryapet,Mothey,2020-07-24,24.85,27.85
Suryapet,Mothey,2020-07-25,26.0,33.6
Suryapet,Mothey,2020-07-26,25.2,33.1
Suryapet,Mothey,2020-07-27,26.6,36.55
Suryapet,Mothey,2020-07-28,27.4,36.5
Suryapet,Mothey,2020-07-29,25.05,36.55
Suryapet,Mothey,2020-07-30,26.45,34.35
Suryapet,Mothey,2020-07-31,26.85,35.35
Suryapet,Mothey,2020-08-01,27.3,34.0
Suryapet,Mothey,2020-08-02,24.75,35.9
Suryapet,Mothey,2020-08-03,27.15,36.1
Suryapet,Mothey,2020-08-04,26.85,33.65
Suryapet,Mothey,2020-08-05,26.8,31.85
Suryapet,Mothey,2020-08-06,26.65,31.45
Suryapet,Mothey,2020-08-07,26.4,34.6
Suryapet,Mothey,2020-08-08,27.3,34.6
Suryapet,Mothey,2020-08-09,27.3,34.45
Suryapet,Mothey,2020-08-10,24.75,31.35
Suryapet,Mothey,2020-08-11,24.6,29.55
Suryapet,Mothey,2020-08-12,25.15,33.8
Suryapet,Mothey,2020-08-13,24.45,29.1
Suryapet,Mothey,2020-08-14,23.85,26.6
Suryapet,Mothey,2020-08-15,23.35,26.25
Suryapet,Mothey,2020-08-16,23.65,25.05
Suryapet,Mothey,2020-08-17,24.15,26.95
Suryapet,Mothey,2020-08-18,24.95,29.8
Suryapet,Mothey,2020-08-19,24.6,33.1
Suryapet,Mothey,2020-08-20,23.75,26.55
Suryapet,Mothey,2020-08-21,24.0,25.55
Suryapet,Mothey,2020-08-22,25.05,29.7
Suryapet,Mothey,2020-08-23,26.05,32.2
Suryapet,Mothey,2020-08-24,25.0,33.1
Suryapet,Mothey,2020-08-25,26.25,34.3
Suryapet,Mothey,2020-08-26,26.7,34.7
Suryapet,Mothey,2020-08-27,24.35,30.7
Suryapet,Mothey,2020-08-28,24.75,28.1
Suryapet,Mothey,2020-08-29,24.05,33.0
Suryapet,Mothey,2020-08-30,25.55,34.05
Suryapet,Mothey,2020-08-31,25.75,35.85
Suryapet,Chivvemla,2020-07-01,26.25,34.25
Suryapet,Chivvemla,2020-07-02,26.7,34.65
Suryapet,Chivvemla,2020-07-03,26.1,34.9
Suryapet,Chivvemla,2020-07-04,25.15,34.2
Suryapet,Chivvemla,2020-07-05,24.1,32.45
Suryapet,Chivvemla,2020-07-06,22.75,27.55
Suryapet,Chivvemla,2020-07-07,26.45,29.7
Suryapet,Chivvemla,2020-07-08,25.45,33.75
Suryapet,Chivvemla,2020-07-09,25.45,34.4
Suryapet,Chivvemla,2020-07-10,24.7,34.0
Suryapet,Chivvemla,2020-07-11,26.05,31.75
Suryapet,Chivvemla,2020-07-12,23.65,33.8
Suryapet,Chivvemla,2020-07-13,24.7,34.1
Suryapet,Chivvemla,2020-07-14,24.0,33.35
Suryapet,Chivvemla,2020-07-15,25.05,31.05
Suryapet,Chivvemla,2020-07-16,24.0,28.4
Suryapet,Chivvemla,2020-07-17,24.85,30.8
Suryapet,Chivvemla,2020-07-18,25.1,33.3
Suryapet,Chivvemla,2020-07-19,25.95,33.85
Suryapet,Chivvemla,2020-07-20,25.15,34.25
Suryapet,Chivvemla,2020-07-21,24.8,34.4
Suryapet,Chivvemla,2020-07-22,26.25,35.25
Suryapet,Chivvemla,2020-07-23,24.1,34.7
Suryapet,Chivvemla,2020-07-24,24.15,27.7
Suryapet,Chivvemla,2020-07-25,25.5,32.4
Suryapet,Chivvemla,2020-07-26,25.25,33.35
Suryapet,Chivvemla,2020-07-27,25.6,36.55
Suryapet,Chivvemla,2020-07-28,27.6,36.15
Suryapet,Chivvemla,2020-07-29,24.9,35.75
Suryapet,Chivvemla,2020-07-30,25.5,35.2
Suryapet,Chivvemla,2020-07-31,25.4,36.2
Suryapet,Chivvemla,2020-08-01,26.85,35.25
Suryapet,Chivvemla,2020-08-02,25.45,35.05
Suryapet,Chivvemla,2020-08-03,26.05,35.9
Suryapet,Chivvemla,2020-08-04,25.9,32.75
Suryapet,Chivvemla,2020-08-05,25.75,31.6
Suryapet,Chivvemla,2020-08-06,25.55,31.45
Suryapet,Chivvemla,2020-08-07,26.25,34.1
Suryapet,Chivvemla,2020-08-08,27.0,34.3
Suryapet,Chivvemla,2020-08-09,27.25,34.7
Suryapet,Chivvemla,2020-08-10,24.45,31.15
Suryapet,Chivvemla,2020-08-11,24.65,30.1
Suryapet,Chivvemla,2020-08-12,25.75,33.4
Suryapet,Chivvemla,2020-08-13,23.55,29.05
Suryapet,Chivvemla,2020-08-14,22.8,26.9
Suryapet,Chivvemla,2020-08-15,23.0,25.75
Suryapet,Chivvemla,2020-08-16,23.2,25.35
Suryapet,Chivvemla,2020-08-17,23.85,26.0
Suryapet,Chivvemla,2020-08-18,25.05,31.25
Suryapet,Chivvemla,2020-08-19,24.3,33.1
Suryapet,Chivvemla,2020-08-20,23.05,27.1
Suryapet,Chivvemla,2020-08-21,23.2,25.7
Suryapet,Chivvemla,2020-08-22,24.95,30.85
Suryapet,Chivvemla,2020-08-23,25.7,32.8
Suryapet,Chivvemla,2020-08-24,25.5,34.1
Suryapet,Chivvemla,2020-08-25,26.3,34.0
Suryapet,Chivvemla,2020-08-26,26.65,34.55
Suryapet,Chivvemla,2020-08-27,24.85,31.1
Suryapet,Chivvemla,2020-08-28,24.95,29.6
Suryapet,Chivvemla,2020-08-29,24.3,33.6
Suryapet,Chivvemla,2020-08-30,25.55,34.7
Suryapet,Chivvemla,2020-08-31,26.0,35.45
Suryapet,Penpahad,2020-07-01,26.3,34.2
Suryapet,Penpahad,2020-07-02,26.9,34.1
Suryapet,Penpahad,2020-07-03,25.7,35.35
Suryapet,Penpahad,2020-07-04,24.95,34.5
Suryapet,Penpahad,2020-07-05,23.55,33.45
Suryapet,Penpahad,2020-07-06,23.95,27.75
Suryapet,Penpahad,2020-07-07,25.75,30.15
Suryapet,Penpahad,2020-07-08,25.3,35.6
Suryapet,Penpahad,2020-07-09,25.15,34.45
Suryapet,Penpahad,2020-07-10,25.15,33.85
Suryapet,Penpahad,2020-07-11,25.1,31.65
Suryapet,Penpahad,2020-07-12,24.0,33.65
Suryapet,Penpahad,2020-07-13,24.2,35.3
Suryapet,Penpahad,2020-07-14,23.9,33.2
Suryapet,Penpahad,2020-07-15,24.65,30.25
Suryapet,Penpahad,2020-07-16,23.7,29.35
Suryapet,Penpahad,2020-07-17,24.4,29.8
Suryapet,Penpahad,2020-07-18,24.25,33.25
Suryapet,Penpahad,2020-07-19,25.75,34.45
Suryapet,Penpahad,2020-07-20,25.05,36.15
Suryapet,Penpahad,2020-07-21,24.9,34.7
Suryapet,Penpahad,2020-07-22,26.0,35.1
Suryapet,Penpahad,2020-07-23,23.5,33.95
Suryapet,Penpahad,2020-07-24,24.2,27.5
Suryapet,Penpahad,2020-07-25,25.15,32.45
Suryapet,Penpahad,2020-07-26,25.0,33.45
Suryapet,Penpahad,2020-07-27,25.95,35.35
Suryapet,Penpahad,2020-07-28,27.2,35.5
Suryapet,Penpahad,2020-07-29,24.35,34.65
Suryapet,Penpahad,2020-07-30,25.35,34.7
Suryapet,Penpahad,2020-07-31,25.7,35.15
Suryapet,Penpahad,2020-08-01,26.9,35.3
Suryapet,Penpahad,2020-08-02,25.3,34.65
Suryapet,Penpahad,2020-08-03,26.8,35.2
Suryapet,Penpahad,2020-08-04,25.35,32.6
Suryapet,Penpahad,2020-08-05,25.4,31.4
Suryapet,Penpahad,2020-08-06,24.9,30.75
Suryapet,Penpahad,2020-08-07,25.6,33.65
Suryapet,Penpahad,2020-08-08,26.8,33.35
Suryapet,Penpahad,2020-08-09,27.05,34.05
Suryapet,Penpahad,2020-08-10,24.15,30.9
Suryapet,Penpahad,2020-08-11,24.4,29.65
Suryapet,Penpahad,2020-08-12,25.15,32.7
Suryapet,Penpahad,2020-08-13,22.95,28.2
Suryapet,Penpahad,2020-08-14,22.75,26.55
Suryapet,Penpahad,2020-08-15,22.8,25.5
Suryapet,Penpahad,2020-08-16,23.0,24.8
Suryapet,Penpahad,2020-08-17,23.55,25.95
Suryapet,Penpahad,2020-08-18,25.25,31.15
Suryapet,Penpahad,2020-08-19,23.95,31.45
Suryapet,Penpahad,2020-08-20,23.55,27.05
Suryapet,Penpahad,2020-08-21,23.0,25.85
Suryapet,Penpahad,2020-08-22,24.65,30.05
Suryapet,Penpahad,2020-08-23,25.45,31.65
Suryapet,Penpahad,2020-08-24,24.95,32.35
Suryapet,Penpahad,2020-08-25,25.65,33.45
Suryapet,Penpahad,2020-08-26,26.35,33.55
Suryapet,Penpahad,2020-08-27,24.95,30.25
Suryapet,Penpahad,2020-08-28,24.65,29.05
Suryapet,Penpahad,2020-08-29,24.65,32.25
Suryapet,Penpahad,2020-08-30,25.45,33.75
Suryapet,Penpahad,2020-08-31,25.75,34.75
Suryapet,Munagala,2020-07-01,26.6,34.0
Suryapet,Munagala,2020-07-02,26.8,34.6
Suryapet,Munagala,2020-07-03,26.2,38.2
Suryapet,Munagala,2020-07-04,25.1,33.6
Suryapet,Munagala,2020-07-05,23.9,32.9
Suryapet,Munagala,2020-07-06,23.8,28.6
Suryapet,Munagala,2020-07-07,26.3,32.6
Suryapet,Munagala,2020-07-08,25.0,37.9
Suryapet,Munagala,2020-07-09,25.4,37.8
Suryapet,Munagala,2020-07-10,24.9,37.4
Suryapet,Munagala,2020-07-11,25.9,32.8
Suryapet,Munagala,2020-07-12,24.1,34.9
Suryapet,Munagala,2020-07-13,24.6,36.2
Suryapet,Munagala,2020-07-14,24.0,33.1
Suryapet,Munagala,2020-07-15,24.9,32.9
Suryapet,Munagala,2020-07-16,23.8,30.3
Suryapet,Munagala,2020-07-17,24.9,33.0
Suryapet,Munagala,2020-07-18,24.7,35.0
Suryapet,Munagala,2020-07-19,25.9,34.8
Suryapet,Munagala,2020-07-20,24.4,37.3
Suryapet,Munagala,2020-07-21,24.4,36.3
Suryapet,Munagala,2020-07-22,26.2,37.3
Suryapet,Munagala,2020-07-23,23.8,34.0
Suryapet,Munagala,2020-07-24,24.2,28.3
Suryapet,Munagala,2020-07-25,25.5,33.8
Suryapet,Munagala,2020-07-26,25.3,34.3
Suryapet,Munagala,2020-07-27,26.3,37.1
Suryapet,Munagala,2020-07-28,27.4,37.8
Suryapet,Munagala,2020-07-29,24.7,36.7
Suryapet,Munagala,2020-07-30,25.7,35.9
Suryapet,Munagala,2020-07-31,26.3,37.9
Suryapet,Munagala,2020-08-01,26.9,35.9
Suryapet,Munagala,2020-08-02,25.4,36.0
Suryapet,Munagala,2020-08-03,27.0,35.2
Suryapet,Munagala,2020-08-04,25.7,32.5
Suryapet,Munagala,2020-08-05,25.4,31.6
Suryapet,Munagala,2020-08-06,25.2,32.6
Suryapet,Munagala,2020-08-07,25.8,34.6
Suryapet,Munagala,2020-08-08,26.8,35.4
Suryapet,Munagala,2020-08-09,27.6,35.5
Suryapet,Munagala,2020-08-10,24.3,32.2
Suryapet,Munagala,2020-08-11,24.6,30.8
Suryapet,Munagala,2020-08-12,25.3,35.5
Suryapet,Munagala,2020-08-13,23.8,29.2
Suryapet,Munagala,2020-08-14,23.2,27.4
Suryapet,Munagala,2020-08-15,23.1,26.1
Suryapet,Munagala,2020-08-16,23.3,24.9
Suryapet,Munagala,2020-08-17,23.9,25.9
Suryapet,Munagala,2020-08-18,25.2,32.5
Suryapet,Munagala,2020-08-19,24.3,34.5
Suryapet,Munagala,2020-08-20,23.8,27.7
Suryapet,Munagala,2020-08-21,24.3,26.1
Suryapet,Munagala,2020-08-22,24.8,31.3
Suryapet,Munagala,2020-08-23,25.9,34.0
Suryapet,Munagala,2020-08-24,26.8,35.9
Suryapet,Munagala,2020-08-25,26.7,34.9
Suryapet,Munagala,2020-08-26,26.8,36.4
Suryapet,Munagala,2020-08-27,24.9,33.1
Suryapet,Munagala,2020-08-28,25.3,32.8
Suryapet,Munagala,2020-08-29,25.1,35.2
Suryapet,Munagala,2020-08-30,25.8,37.2
Suryapet,Munagala,2020-08-31,26.2,37.2
Suryapet,Nadigudem,2020-07-01,26.5,34.2
Suryapet,Nadigudem,2020-07-02,26.7,35.4
Suryapet,Nadigudem,2020-07-03,26.5,35.8
Suryapet,Nadigudem,2020-07-04,24.8,33.5
Suryapet,Nadigudem,2020-07-05,23.9,32.9
Suryapet,Nadigudem,2020-07-06,23.9,27.8
Suryapet,Nadigudem,2020-07-07,26.5,30.4
Suryapet,Nadigudem,2020-07-08,25.1,34.3
Suryapet,Nadigudem,2020-07-09,25.4,34.9
Suryapet,Nadigudem,2020-07-10,24.3,34.7
Suryapet,Nadigudem,2020-07-11,25.8,32.4
Suryapet,Nadigudem,2020-07-12,24.6,35.3
Suryapet,Nadigudem,2020-07-13,24.0,34.7
Suryapet,Nadigudem,2020-07-14,23.8,32.8
Suryapet,Nadigudem,2020-07-15,24.7,30.8
Suryapet,Nadigudem,2020-07-16,23.6,28.9
Suryapet,Nadigudem,2020-07-17,24.6,30.7
Suryapet,Nadigudem,2020-07-18,24.4,32.6
Suryapet,Nadigudem,2020-07-19,25.6,34.2
Suryapet,Nadigudem,2020-07-20,22.4,34.8
Suryapet,Nadigudem,2020-07-21,23.7,34.2
Suryapet,Nadigudem,2020-07-22,26.3,34.1
Suryapet,Nadigudem,2020-07-23,24.0,33.8
Suryapet,Nadigudem,2020-07-24,24.1,27.3
Suryapet,Nadigudem,2020-07-25,25.7,32.4
Suryapet,Nadigudem,2020-07-26,25.6,31.6
Suryapet,Nadigudem,2020-07-27,26.3,35.6
Suryapet,Nadigudem,2020-07-28,27.5,35.5
Suryapet,Nadigudem,2020-07-29,24.9,36.0
Suryapet,Nadigudem,2020-07-30,25.7,34.7
Suryapet,Nadigudem,2020-07-31,26.3,35.0
Suryapet,Nadigudem,2020-08-01,27.0,33.8
Suryapet,Nadigudem,2020-08-02,25.1,34.6
Suryapet,Nadigudem,2020-08-03,27.0,35.4
Suryapet,Nadigudem,2020-08-04,24.9,33.0
Suryapet,Nadigudem,2020-08-05,25.4,31.7
Suryapet,Nadigudem,2020-08-06,25.4,31.8
Suryapet,Nadigudem,2020-08-07,26.2,33.7
Suryapet,Nadigudem,2020-08-08,27.0,34.2
Suryapet,Nadigudem,2020-08-09,27.9,34.6
Suryapet,Nadigudem,2020-08-10,24.4,31.1
Suryapet,Nadigudem,2020-08-11,24.7,29.7
Suryapet,Nadigudem,2020-08-12,25.0,33.4
Suryapet,Nadigudem,2020-08-13,24.2,28.3
Suryapet,Nadigudem,2020-08-14,23.3,27.0
Suryapet,Nadigudem,2020-08-15,23.3,26.0
Suryapet,Nadigudem,2020-08-16,23.5,24.8
Suryapet,Nadigudem,2020-08-17,24.1,25.8
Suryapet,Nadigudem,2020-08-18,25.6,30.6
Suryapet,Nadigudem,2020-08-19,24.4,33.0
Suryapet,Nadigudem,2020-08-20,23.9,26.9
Suryapet,Nadigudem,2020-08-21,24.4,26.3
Suryapet,Nadigudem,2020-08-22,24.9,30.2
Suryapet,Nadigudem,2020-08-23,26.1,32.1
Suryapet,Nadigudem,2020-08-24,25.8,33.4
Suryapet,Nadigudem,2020-08-25,26.4,34.3
Suryapet,Nadigudem,2020-08-26,27.1,34.8
Suryapet,Nadigudem,2020-08-27,24.6,30.9
Suryapet,Nadigudem,2020-08-28,25.2,29.7
Suryapet,Nadigudem,2020-08-29,24.8,32.6
Suryapet,Nadigudem,2020-08-30,26.0,33.3
Suryapet,Nadigudem,2020-08-31,26.6,34.7
Suryapet,Ananthagiri,2020-07-01,27.1,35.5
Suryapet,Ananthagiri,2020-07-02,27.2,34.6
Suryapet,Ananthagiri,2020-07-03,26.7,37.0
Suryapet,Ananthagiri,2020-07-04,25.0,35.9
Suryapet,Ananthagiri,2020-07-05,24.4,32.2
Suryapet,Ananthagiri,2020-07-06,24.3,28.1
Suryapet,Ananthagiri,2020-07-07,27.0,30.3
Suryapet,Ananthagiri,2020-07-08,26.1,35.3
Suryapet,Ananthagiri,2020-07-09,26.6,35.8
Suryapet,Ananthagiri,2020-07-10,24.5,37.8
Suryapet,Ananthagiri,2020-07-11,25.3,34.3
Suryapet,Ananthagiri,2020-07-12,24.9,35.7
Suryapet,Ananthagiri,2020-07-13,24.2,35.6
Suryapet,Ananthagiri,2020-07-14,24.0,34.9
Suryapet,Ananthagiri,2020-07-15,25.3,31.4
Suryapet,Ananthagiri,2020-07-16,24.1,27.1
Suryapet,Ananthagiri,2020-07-17,25.6,30.3
Suryapet,Ananthagiri,2020-07-18,24.6,33.3
Suryapet,Ananthagiri,2020-07-19,26.4,36.6
Suryapet,Ananthagiri,2020-07-20,25.6,35.7
Suryapet,Ananthagiri,2020-07-21,24.7,34.8
Suryapet,Ananthagiri,2020-07-22,26.8,35.7
Suryapet,Ananthagiri,2020-07-23,24.6,36.0
Suryapet,Ananthagiri,2020-07-24,24.3,26.3
Suryapet,Ananthagiri,2020-07-25,25.8,32.9
Suryapet,Ananthagiri,2020-07-26,25.5,35.4
Suryapet,Ananthagiri,2020-07-27,26.8,38.0
Suryapet,Ananthagiri,2020-07-28,27.6,37.9
Suryapet,Ananthagiri,2020-07-29,27.5,38.2
Suryapet,Ananthagiri,2020-07-30,27.6,35.7
Suryapet,Ananthagiri,2020-07-31,27.7,38.0
Suryapet,Ananthagiri,2020-08-01,27.6,36.65
Suryapet,Ananthagiri,2020-08-02,27.6,37.2
Suryapet,Ananthagiri,2020-08-03,24.9,36.1
Suryapet,Ananthagiri,2020-08-04,25.1,34.3
Suryapet,Ananthagiri,2020-08-05,27.5,32.0
Suryapet,Ananthagiri,2020-08-06,27.6,32.9
Suryapet,Ananthagiri,2020-08-07,27.6,34.9
Suryapet,Ananthagiri,2020-08-08,27.6,35.4
Suryapet,Ananthagiri,2020-08-09,30.2,37.9
Suryapet,Ananthagiri,2020-08-10,25.0,33.3
Suryapet,Ananthagiri,2020-08-11,27.4,30.4
Suryapet,Ananthagiri,2020-08-12,27.6,35.7
Suryapet,Ananthagiri,2020-08-13,25.0,30.2
Suryapet,Ananthagiri,2020-08-14,22.35,27.7
Suryapet,Ananthagiri,2020-08-15,24.3,26.4
Suryapet,Ananthagiri,2020-08-16,22.6,25.6
Suryapet,Ananthagiri,2020-08-17,24.9,28.2
Suryapet,Ananthagiri,2020-08-18,26.6,31.8
Suryapet,Ananthagiri,2020-08-19,25.3,32.8
Suryapet,Ananthagiri,2020-08-20,24.1,28.5
Suryapet,Ananthagiri,2020-08-21,24.1,25.5
Suryapet,Ananthagiri,2020-08-22,25.6,30.7
Suryapet,Ananthagiri,2020-08-23,26.7,32.3
Suryapet,Ananthagiri,2020-08-24,25.8,33.7
Suryapet,Ananthagiri,2020-08-25,27.2,35.5
Suryapet,Ananthagiri,2020-08-26,27.4,35.8
Suryapet,Ananthagiri,2020-08-27,24.3,32.3
Suryapet,Ananthagiri,2020-08-28,25.8,30.6
Suryapet,Ananthagiri,2020-08-29,24.8,33.6
Suryapet,Ananthagiri,2020-08-30,27.0,34.0
Suryapet,Ananthagiri,2020-08-31,27.4,37.9
Suryapet,Kodad,2020-07-01,27.5,35.2
Suryapet,Kodad,2020-07-02,27.5,35.3
Suryapet,Kodad,2020-07-03,26.9,37.7
Suryapet,Kodad,2020-07-04,25.5,35.7
Suryapet,Kodad,2020-07-05,24.9,33.1
Suryapet,Kodad,2020-07-06,24.9,30.3
Suryapet,Kodad,2020-07-07,27.5,33.0
Suryapet,Kodad,2020-07-08,27.5,35.7
Suryapet,Kodad,2020-07-09,27.5,35.4
Suryapet,Kodad,2020-07-10,24.9,37.9
Suryapet,Kodad,2020-07-11,26.4,35.2
Suryapet,Kodad,2020-07-12,24.9,35.2
Suryapet,Kodad,2020-07-13,25.3,35.7
Suryapet,Kodad,2020-07-14,24.9,35.6
Suryapet,Kodad,2020-07-15,25.4,32.4
Suryapet,Kodad,2020-07-16,24.9,28.0
Suryapet,Kodad,2020-07-17,25.9,30.9
Suryapet,Kodad,2020-07-18,25.8,34.0
Suryapet,Kodad,2020-07-19,26.8,35.2
Suryapet,Kodad,2020-07-20,26.3,35.6
Suryapet,Kodad,2020-07-21,24.7,35.2
Suryapet,Kodad,2020-07-22,27.5,35.9
Suryapet,Kodad,2020-07-23,27.9,36.5
Suryapet,Kodad,2020-07-24,24.8,29.5
Suryapet,Kodad,2020-07-25,26.4,33.1
Suryapet,Kodad,2020-07-26,26.8,35.5
Suryapet,Kodad,2020-07-27,27.5,37.8
Suryapet,Kodad,2020-07-28,27.5,37.8
Suryapet,Kodad,2020-07-29,27.7,37.8
Suryapet,Kodad,2020-07-30,27.5,35.6
Suryapet,Kodad,2020-07-31,30.1,37.7
Suryapet,Kodad,2020-08-01,27.5,35.2
Suryapet,Kodad,2020-08-02,27.5,37.1
Suryapet,Kodad,2020-08-03,25.0,35.2
Suryapet,Kodad,2020-08-04,25.2,35.1
Suryapet,Kodad,2020-08-05,27.5,33.5
Suryapet,Kodad,2020-08-06,27.5,30.1
Suryapet,Kodad,2020-08-07,27.5,35.2
Suryapet,Kodad,2020-08-08,27.5,35.4
Suryapet,Kodad,2020-08-09,30.1,37.8
Suryapet,Kodad,2020-08-10,24.9,33.2
Suryapet,Kodad,2020-08-11,27.3,30.3
Suryapet,Kodad,2020-08-12,27.5,35.6
Suryapet,Kodad,2020-08-13,24.9,30.3
Suryapet,Kodad,2020-08-14,23.5,27.6
Suryapet,Kodad,2020-08-15,24.1,26.3
Suryapet,Kodad,2020-08-16,22.5,25.5
Suryapet,Kodad,2020-08-17,24.8,28.1
Suryapet,Kodad,2020-08-18,26.5,31.7
Suryapet,Kodad,2020-08-19,25.2,32.7
Suryapet,Kodad,2020-08-20,24.2,28.4
Suryapet,Kodad,2020-08-21,24.1,25.5
Suryapet,Kodad,2020-08-22,25.8,30.7
Suryapet,Kodad,2020-08-23,27.3,32.6
Suryapet,Kodad,2020-08-24,26.4,34.7
Suryapet,Kodad,2020-08-25,27.5,35.7
Suryapet,Kodad,2020-08-26,27.5,35.2
Suryapet,Kodad,2020-08-27,25.9,32.6
Suryapet,Kodad,2020-08-28,26.7,30.4
Suryapet,Kodad,2020-08-29,24.9,32.6
Suryapet,Kodad,2020-08-30,27.5,33.2
Suryapet,Kodad,2020-08-31,27.5,35.2
Suryapet,Chilkur,2020-07-01,27.6,37.8
Suryapet,Chilkur,2020-07-02,27.6,35.2
Suryapet,Chilkur,2020-07-03,25.2,37.8
Suryapet,Chilkur,2020-07-04,25.1,34.4
Suryapet,Chilkur,2020-07-05,25.0,35.3
Suryapet,Chilkur,2020-07-06,25.0,30.1
Suryapet,Chilkur,2020-07-07,27.6,32.9
Suryapet,Chilkur,2020-07-08,27.5,35.6
Suryapet,Chilkur,2020-07-09,27.5,35.2
Suryapet,Chilkur,2020-07-10,25.0,35.3
Suryapet,Chilkur,2020-07-11,26.0,35.3
Suryapet,Chilkur,2020-07-12,25.0,35.3
Suryapet,Chilkur,2020-07-13,24.5,35.2
Suryapet,Chilkur,2020-07-14,24.5,32.9
Suryapet,Chilkur,2020-07-15,24.8,30.7
Suryapet,Chilkur,2020-07-16,24.7,27.7
Suryapet,Chilkur,2020-07-17,25.8,30.8
Suryapet,Chilkur,2020-07-18,25.7,33.9
Suryapet,Chilkur,2020-07-19,26.7,35.1
Suryapet,Chilkur,2020-07-20,26.2,35.5
Suryapet,Chilkur,2020-07-21,24.6,34.3
Suryapet,Chilkur,2020-07-22,29.2,36.6
Suryapet,Chilkur,2020-07-23,27.3,36.4
Suryapet,Chilkur,2020-07-24,24.4,29.4
Suryapet,Chilkur,2020-07-25,25.6,32.3
Suryapet,Chilkur,2020-07-26,26.7,33.7
Suryapet,Chilkur,2020-07-27,26.6,35.2
Suryapet,Chilkur,2020-07-28,27.6,37.9
Suryapet,Chilkur,2020-07-29,24.4,37.9
Suryapet,Chilkur,2020-07-30,25.2,35.7
Suryapet,Chilkur,2020-07-31,25.4,37.8
Suryapet,Chilkur,2020-08-01,27.5,35.3
Suryapet,Chilkur,2020-08-02,25.5,37.2
Suryapet,Chilkur,2020-08-03,27.2,35.3
Suryapet,Chilkur,2020-08-04,25.6,35.2
Suryapet,Chilkur,2020-08-05,26.7,32.9
Suryapet,Chilkur,2020-08-06,24.9,31.2
Suryapet,Chilkur,2020-08-07,25.4,35.3
Suryapet,Chilkur,2020-08-08,27.2,35.1
Suryapet,Chilkur,2020-08-09,27.0,37.9
Suryapet,Chilkur,2020-08-10,24.7,33.3
Suryapet,Chilkur,2020-08-11,24.1,30.4
Suryapet,Chilkur,2020-08-12,24.7,35.7
Suryapet,Chilkur,2020-08-13,25.1,29.9
Suryapet,Chilkur,2020-08-14,24.0,27.5
Suryapet,Chilkur,2020-08-15,24.0,26.2
Suryapet,Chilkur,2020-08-16,22.4,25.4
Suryapet,Chilkur,2020-08-17,24.7,26.7
Suryapet,Chilkur,2020-08-18,26.4,31.6
Suryapet,Chilkur,2020-08-19,25.1,32.6
Suryapet,Chilkur,2020-08-20,23.9,28.4
Suryapet,Chilkur,2020-08-21,22.0,26.5
Suryapet,Chilkur,2020-08-22,25.7,30.5
Suryapet,Chilkur,2020-08-23,27.6,32.8
Suryapet,Chilkur,2020-08-24,25.9,33.2
Suryapet,Chilkur,2020-08-25,27.1,34.5
Suryapet,Chilkur,2020-08-26,27.6,34.3
Suryapet,Chilkur,2020-08-27,25.4,30.5
Suryapet,Chilkur,2020-08-28,25.5,30.0
Suryapet,Chilkur,2020-08-29,25.7,32.9
Suryapet,Chilkur,2020-08-30,27.0,33.3
Suryapet,Chilkur,2020-08-31,27.5,34.9
Suryapet,Garidepalle,2020-07-01,26.2333333333333,34.7666666666667
