,District,Mandal,Date,temp_min (⁰C),temp_max (⁰C)
1328,Kumuram Bheem - Asifabad,Jainoor,2019-08-20,23.9,30.3
1329,Kumuram Bheem - Asifabad,Jainoor,2019-08-21,24.0,30.0
1330,Kumuram Bheem - Asifabad,Jainoor,2019-08-22,23.7,29.7
1331,Kumuram Bheem - Asifabad,Jainoor,2019-08-23,22.5,28.3
1332,Kumuram Bheem - Asifabad,Jainoor,2019-08-24,23.4,25.3
1333,Kumuram Bheem - Asifabad,Jainoor,2019-08-25,22.4,28.9
1334,Kumuram Bheem - Asifabad,Jainoor,2019-08-26,23.0,26.5
1335,Kumuram Bheem - Asifabad,Jainoor,2019-08-27,22.4,27.6
1336,Kumuram Bheem - Asifabad,Jainoor,2019-08-28,22.5,28.6
1337,Kumuram Bheem - Asifabad,Jainoor,2019-08-29,23.9,30.3
1338,Kumuram Bheem - Asifabad,Jainoor,2019-08-30,24.7,29.9
1339,Kumuram Bheem - Asifabad,Jainoor,2019-08-31,22.4,31.1
1340,Kumuram Bheem - Asifabad,Jainoor,2019-09-01,23.0,28.7
1341,Kumuram Bheem - Asifabad,Jainoor,2019-09-02,22.2,27.2
1342,Kumuram Bheem - Asifabad,Jainoor,2019-09-03,22.7,24.8
1343,Kumuram Bheem - Asifabad,Jainoor,2019-09-04,23.2,26.5
1344,Kumuram Bheem - Asifabad,Jainoor,2019-09-05,22.4,25.8
1345,Kumuram Bheem - Asifabad,Jainoor,2019-09-06,22.4,28.5
1346,Kumuram Bheem - Asifabad,Jainoor,2019-09-07,22.9,25.9
1347,Kumuram Bheem - Asifabad,Jainoor,2019-09-08,22.9,26.1
1348,Kumuram Bheem - Asifabad,Jainoor,2019-09-09,22.4,27.5
1349,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-01,22.7,25.5
1350,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-02,21.7,26.3
1351,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-03,23.0,28.0
1352,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-04,24.3,27.7
1353,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-05,24.1,30.3
1354,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-06,23.8,30.1
1355,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-07,23.7,29.3
1356,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-08,22.4,29.9
1357,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-09,23.8,31.2
1358,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-10,23.7,30.3
1359,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-11,24.3,31.7
1360,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-12,23.4,29.1
1361,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-13,24.9,30.6
1362,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-14,25.2,31.9
1363,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-15,25.6,32.6
1364,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-16,24.9,33.0
1365,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-17,24.2,33.5
1366,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-18,26.0,34.8
1367,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-19,23.5,35.9
1368,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-20,23.9,32.7
1369,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-21,23.8,31.0
1370,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-22,25.3,31.9
1371,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-23,25.5,32.5
1372,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-24,25.7,32.1
1373,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-25,25.9,31.7
1374,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-26,23.3,31.8
1375,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-27,22.9,26.0
1376,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-28,22.7,26.9
1377,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-29,22.5,24.9
1378,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-30,21.8,23.3
1379,Kumuram Bheem - Asifabad,Sirpur_U,2019-07-31,22.1,23.2
1380,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-01,23.0,27.5
1381,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-02,22.8,26.3
1382,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-03,22.6,23.8
1383,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-04,22.3,24.9
1384,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-05,23.4,29.2
1385,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-06,23.4,29.2
1386,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-07,22.4,25.6
1387,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-08,23.1,24.8
1388,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-09,22.6,24.4
1389,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-10,23.8,28.6
1390,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-11,24.1,30.4
1391,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-12,22.4,30.7
1392,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-13,24.5,30.4
1393,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-14,22.9,25.7
1394,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-15,23.5,28.1
1395,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-16,24.6,30.3
1396,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-17,24.1,30.2
1397,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-18,23.8,31.0
1398,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-19,23.2,27.8
1399,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-20,24.2,30.5
1400,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-21,24.1,29.7
1401,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-22,24.0,29.7
1402,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-23,23.0,28.8
1403,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-24,23.4,25.3
1404,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-25,23.7,28.8
1405,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-26,23.2,26.3
1406,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-27,22.4,28.5
1407,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-28,22.3,29.0
1408,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-29,22.8,30.0
1409,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-30,24.8,32.0
1410,Kumuram Bheem - Asifabad,Sirpur_U,2019-08-31,23.4,31.0
1411,Kumuram Bheem - Asifabad,Sirpur_U,2019-09-01,23.0,28.4
1412,Kumuram Bheem - Asifabad,Sirpur_U,2019-09-02,22.5,27.4
1413,Kumuram Bheem - Asifabad,Sirpur_U,2019-09-03,22.9,25.0
1414,Kumuram Bheem - Asifabad,Sirpur_U,2019-09-04,23.2,26.3
1415,Kumuram Bheem - Asifabad,Sirpur_U,2019-09-05,23.5,26.2
1416,Kumuram Bheem - Asifabad,Sirpur_U,2019-09-06,23.3,28.4
1417,Kumuram Bheem - Asifabad,Sirpur_U,2019-09-07,22.9,25.8
1418,Kumuram Bheem - Asifabad,Sirpur_U,2019-09-08,22.9,26.1
1419,Kumuram Bheem - Asifabad,Sirpur_U,2019-09-09,23.4,27.8
1420,Kumuram Bheem - Asifabad,Lingapur,2019-07-01,22.5,25.5
1421,Kumuram Bheem - Asifabad,Lingapur,2019-07-02,21.6,26.2
1422,Kumuram Bheem - Asifabad,Lingapur,2019-07-03,23.0,28.1
1423,Kumuram Bheem - Asifabad,Lingapur,2019-07-04,24.3,27.9
1424,Kumuram Bheem - Asifabad,Lingapur,2019-07-05,24.1,30.5
1425,Kumuram Bheem - Asifabad,Lingapur,2019-07-06,23.8,30.5
1426,Kumuram Bheem - Asifabad,Lingapur,2019-07-07,23.6,29.3
1427,Kumuram Bheem - Asifabad,Lingapur,2019-07-08,23.3,29.9
1428,Kumuram Bheem - Asifabad,Lingapur,2019-07-09,23.7,31.2
1429,Kumuram Bheem - Asifabad,Lingapur,2019-07-10,23.9,30.0
1430,Kumuram Bheem - Asifabad,Lingapur,2019-07-11,24.1,31.7
1431,Kumuram Bheem - Asifabad,Lingapur,2019-07-12,23.3,29.5
1432,Kumuram Bheem - Asifabad,Lingapur,2019-07-13,24.7,30.6
1433,Kumuram Bheem - Asifabad,Lingapur,2019-07-14,25.1,31.9
1434,Kumuram Bheem - Asifabad,Lingapur,2019-07-15,25.6,32.9
1435,Kumuram Bheem - Asifabad,Lingapur,2019-07-16,25.8,33.1
1436,Kumuram Bheem - Asifabad,Lingapur,2019-07-17,25.1,33.5
1437,Kumuram Bheem - Asifabad,Lingapur,2019-07-18,26.4,34.7
1438,Kumuram Bheem - Asifabad,Lingapur,2019-07-19,23.3,35.6
1439,Kumuram Bheem - Asifabad,Lingapur,2019-07-20,23.4,32.7
1440,Kumuram Bheem - Asifabad,Lingapur,2019-07-21,23.8,30.3
1441,Kumuram Bheem - Asifabad,Lingapur,2019-07-22,25.1,31.7
1442,Kumuram Bheem - Asifabad,Lingapur,2019-07-23,25.0,33.9
1443,Kumuram Bheem - Asifabad,Lingapur,2019-07-24,25.8,33.1
1444,Kumuram Bheem - Asifabad,Lingapur,2019-07-25,25.7,32.3
1445,Kumuram Bheem - Asifabad,Lingapur,2019-07-26,22.9,33.0
1446,Kumuram Bheem - Asifabad,Lingapur,2019-07-27,23.1,25.4
1447,Kumuram Bheem - Asifabad,Lingapur,2019-07-28,23.2,26.8
1448,Kumuram Bheem - Asifabad,Lingapur,2019-07-29,22.8,25.7
1449,Kumuram Bheem - Asifabad,Lingapur,2019-07-30,22.3,23.7
1450,Kumuram Bheem - Asifabad,Lingapur,2019-07-31,22.6,24.2
1451,Kumuram Bheem - Asifabad,Lingapur,2019-08-01,22.7,28.2
1452,Kumuram Bheem - Asifabad,Lingapur,2019-08-02,23.1,26.7
1453,Kumuram Bheem - Asifabad,Lingapur,2019-08-03,22.8,24.1
1454,Kumuram Bheem - Asifabad,Lingapur,2019-08-04,22.8,24.5
1455,Kumuram Bheem - Asifabad,Lingapur,2019-08-05,23.7,29.8
1456,Kumuram Bheem - Asifabad,Lingapur,2019-08-06,24.0,30.0
1457,Kumuram Bheem - Asifabad,Lingapur,2019-08-07,23.5,26.3
1458,Kumuram Bheem - Asifabad,Lingapur,2019-08-08,23.0,25.2
1459,Kumuram Bheem - Asifabad,Lingapur,2019-08-09,22.6,24.5
1460,Kumuram Bheem - Asifabad,Lingapur,2019-08-10,23.6,28.6
1461,Kumuram Bheem - Asifabad,Lingapur,2019-08-11,24.1,31.3
1462,Kumuram Bheem - Asifabad,Lingapur,2019-08-12,23.7,31.6
1463,Kumuram Bheem - Asifabad,Lingapur,2019-08-13,24.7,30.8
1464,Kumuram Bheem - Asifabad,Lingapur,2019-08-14,23.8,26.3
1465,Kumuram Bheem - Asifabad,Lingapur,2019-08-15,23.6,29.2
1466,Kumuram Bheem - Asifabad,Lingapur,2019-08-16,24.6,31.6
1467,Kumuram Bheem - Asifabad,Lingapur,2019-08-17,24.5,31.6
1468,Kumuram Bheem - Asifabad,Lingapur,2019-08-18,24.3,31.1
1469,Kumuram Bheem - Asifabad,Lingapur,2019-08-19,24.1,29.3
1470,Kumuram Bheem - Asifabad,Lingapur,2019-08-20,24.4,31.7
1471,Kumuram Bheem - Asifabad,Lingapur,2019-08-21,24.3,31.2
1472,Kumuram Bheem - Asifabad,Lingapur,2019-08-22,23.6,31.2
1473,Kumuram Bheem - Asifabad,Lingapur,2019-08-23,23.0,29.8
1474,Kumuram Bheem - Asifabad,Lingapur,2019-08-24,24.1,25.5
1475,Kumuram Bheem - Asifabad,Lingapur,2019-08-25,23.9,29.4
1476,Kumuram Bheem - Asifabad,Lingapur,2019-08-26,23.5,28.1
1477,Kumuram Bheem - Asifabad,Lingapur,2019-08-27,22.9,29.6
1478,Kumuram Bheem - Asifabad,Lingapur,2019-08-28,22.9,29.7
1479,Kumuram Bheem - Asifabad,Lingapur,2019-08-29,23.5,31.3
1480,Kumuram Bheem - Asifabad,Lingapur,2019-08-30,25.0,31.9
1481,Kumuram Bheem - Asifabad,Lingapur,2019-08-31,23.1,31.8
1482,Kumuram Bheem - Asifabad,Lingapur,2019-09-01,23.4,29.5
1483,Kumuram Bheem - Asifabad,Lingapur,2019-09-02,23.1,28.5
1484,Kumuram Bheem - Asifabad,Lingapur,2019-09-03,23.2,25.7
1485,Kumuram Bheem - Asifabad,Lingapur,2019-09-04,23.5,26.8
1486,Kumuram Bheem - Asifabad,Lingapur,2019-09-05,23.8,27.1
1487,Kumuram Bheem - Asifabad,Lingapur,2019-09-06,23.7,29.7
1488,Kumuram Bheem - Asifabad,Lingapur,2019-09-07,23.2,26.7
1489,Kumuram Bheem - Asifabad,Lingapur,2019-09-08,23.3,26.9
1490,Kumuram Bheem - Asifabad,Lingapur,2019-09-09,23.6,28.4
1491,Kumuram Bheem - Asifabad,Tiryani,2019-07-01,24.9,28.9
1492,Kumuram Bheem - Asifabad,Tiryani,2019-07-02,22.9,31.9
1493,Kumuram Bheem - Asifabad,Tiryani,2019-07-03,24.9,29.0
1494,Kumuram Bheem - Asifabad,Tiryani,2019-07-04,25.2,29.8
1495,Kumuram Bheem - Asifabad,Tiryani,2019-07-05,25.8,34.0
1496,Kumuram Bheem - Asifabad,Tiryani,2019-07-06,25.1,32.0
1497,Kumuram Bheem - Asifabad,Tiryani,2019-07-07,25.2,32.7
1498,Kumuram Bheem - Asifabad,Tiryani,2019-07-08,26.3,33.3
1499,Kumuram Bheem - Asifabad,Tiryani,2019-07-09,24.9,33.5
1500,Kumuram Bheem - Asifabad,Tiryani,2019-07-10,24.7,32.8
1501,Kumuram Bheem - Asifabad,Tiryani,2019-07-11,25.9,34.2
1502,Kumuram Bheem - Asifabad,Tiryani,2019-07-12,26.0,32.2
1503,Kumuram Bheem - Asifabad,Tiryani,2019-07-13,26.6,32.6
1504,Kumuram Bheem - Asifabad,Tiryani,2019-07-14,27.1,34.6
1505,Kumuram Bheem - Asifabad,Tiryani,2019-07-15,27.2,35.2
1506,Kumuram Bheem - Asifabad,Tiryani,2019-07-16,25.7,36.3
1507,Kumuram Bheem - Asifabad,Tiryani,2019-07-17,25.4,36.7
1508,Kumuram Bheem - Asifabad,Tiryani,2019-07-18,27.8,37.7
1509,Kumuram Bheem - Asifabad,Tiryani,2019-07-19,24.8,37.9
1510,Kumuram Bheem - Asifabad,Tiryani,2019-07-20,25.9,35.8
1511,Kumuram Bheem - Asifabad,Tiryani,2019-07-21,26.2,32.3
1512,Kumuram Bheem - Asifabad,Tiryani,2019-07-22,26.6,35.0
1513,Kumuram Bheem - Asifabad,Tiryani,2019-07-23,26.6,35.1
1514,Kumuram Bheem - Asifabad,Tiryani,2019-07-24,27.7,35.5
1515,Kumuram Bheem - Asifabad,Tiryani,2019-07-25,28.4,34.9
1516,Kumuram Bheem - Asifabad,Tiryani,2019-07-26,24.8,34.5
1517,Kumuram Bheem - Asifabad,Tiryani,2019-07-27,24.6,27.1
1518,Kumuram Bheem - Asifabad,Tiryani,2019-07-28,24.6,29.2
1519,Kumuram Bheem - Asifabad,Tiryani,2019-07-29,24.4,27.6
1520,Kumuram Bheem - Asifabad,Tiryani,2019-07-30,23.7,26.4
1521,Kumuram Bheem - Asifabad,Tiryani,2019-07-31,23.7,27.0
1522,Kumuram Bheem - Asifabad,Tiryani,2019-08-01,24.9,29.9
1523,Kumuram Bheem - Asifabad,Tiryani,2019-08-02,24.5,29.3
1524,Kumuram Bheem - Asifabad,Tiryani,2019-08-03,24.2,26.3
1525,Kumuram Bheem - Asifabad,Tiryani,2019-08-04,24.4,26.9
1526,Kumuram Bheem - Asifabad,Tiryani,2019-08-05,25.6,32.5
1527,Kumuram Bheem - Asifabad,Tiryani,2019-08-06,26.0,32.1
1528,Kumuram Bheem - Asifabad,Tiryani,2019-08-07,24.6,28.9
1529,Kumuram Bheem - Asifabad,Tiryani,2019-08-08,24.7,27.6
1530,Kumuram Bheem - Asifabad,Tiryani,2019-08-09,24.8,26.9
1531,Kumuram Bheem - Asifabad,Tiryani,2019-08-10,24.8,31.8
1532,Kumuram Bheem - Asifabad,Tiryani,2019-08-11,25.6,32.6
1533,Kumuram Bheem - Asifabad,Tiryani,2019-08-12,25.5,33.2
1534,Kumuram Bheem - Asifabad,Tiryani,2019-08-13,25.3,32.6
1535,Kumuram Bheem - Asifabad,Tiryani,2019-08-14,24.1,27.2
1536,Kumuram Bheem - Asifabad,Tiryani,2019-08-15,24.1,30.2
1537,Kumuram Bheem - Asifabad,Tiryani,2019-08-16,25.1,32.8
1538,Kumuram Bheem - Asifabad,Tiryani,2019-08-17,26.1,33.4
1539,Kumuram Bheem - Asifabad,Tiryani,2019-08-18,25.2,32.6
1540,Kumuram Bheem - Asifabad,Tiryani,2019-08-19,24.7,30.8
1541,Kumuram Bheem - Asifabad,Tiryani,2019-08-20,26.5,33.9
1542,Kumuram Bheem - Asifabad,Tiryani,2019-08-21,25.9,32.6
1543,Kumuram Bheem - Asifabad,Tiryani,2019-08-22,25.6,32.9
1544,Kumuram Bheem - Asifabad,Tiryani,2019-08-23,23.9,31.9
1545,Kumuram Bheem - Asifabad,Tiryani,2019-08-24,24.5,27.5
1546,Kumuram Bheem - Asifabad,Tiryani,2019-08-25,25.8,29.7
1547,Kumuram Bheem - Asifabad,Tiryani,2019-08-26,24.9,30.2
1548,Kumuram Bheem - Asifabad,Tiryani,2019-08-27,24.4,32.0
1549,Kumuram Bheem - Asifabad,Tiryani,2019-08-28,24.2,32.1
1550,Kumuram Bheem - Asifabad,Tiryani,2019-08-29,24.4,32.8
1551,Kumuram Bheem - Asifabad,Tiryani,2019-08-30,25.7,33.6
1552,Kumuram Bheem - Asifabad,Tiryani,2019-08-31,24.8,33.4
1553,Kumuram Bheem - Asifabad,Tiryani,2019-09-01,25.2,32.3
1554,Kumuram Bheem - Asifabad,Tiryani,2019-09-02,24.6,31.7
1555,Kumuram Bheem - Asifabad,Tiryani,2019-09-03,24.9,27.6
1556,Kumuram Bheem - Asifabad,Tiryani,2019-09-04,23.7,28.3
1557,Kumuram Bheem - Asifabad,Tiryani,2019-09-05,24.3,29.3
1558,Kumuram Bheem - Asifabad,Tiryani,2019-09-06,25.2,32.2
1559,Kumuram Bheem - Asifabad,Tiryani,2019-09-07,24.2,28.6
1560,Kumuram Bheem - Asifabad,Tiryani,2019-09-08,24.3,28.1
1561,Kumuram Bheem - Asifabad,Tiryani,2019-09-09,23.4,30.2
1562,Kumuram Bheem - Asifabad,Rebbena,2019-07-01,24.6,29.8
1563,Kumuram Bheem - Asifabad,Rebbena,2019-07-02,22.7,29.9
1564,Kumuram Bheem - Asifabad,Rebbena,2019-07-03,24.5,29.6
1565,Kumuram Bheem - Asifabad,Rebbena,2019-07-04,25.5,30.2
1566,Kumuram Bheem - Asifabad,Rebbena,2019-07-05,24.9,34.5
1567,Kumuram Bheem - Asifabad,Rebbena,2019-07-06,24.7,32.1
1568,Kumuram Bheem - Asifabad,Rebbena,2019-07-07,25.3,31.8
1569,Kumuram Bheem - Asifabad,Rebbena,2019-07-08,26.6,32.4
1570,Kumuram Bheem - Asifabad,Rebbena,2019-07-09,24.8,32.9
1571,Kumuram Bheem - Asifabad,Rebbena,2019-07-10,24.1,33.2
1572,Kumuram Bheem - Asifabad,Rebbena,2019-07-11,26.6,34.7
1573,Kumuram Bheem - Asifabad,Rebbena,2019-07-12,26.5,31.9
1574,Kumuram Bheem - Asifabad,Rebbena,2019-07-13,26.1,34.4
1575,Kumuram Bheem - Asifabad,Rebbena,2019-07-14,26.8,35.0
1576,Kumuram Bheem - Asifabad,Rebbena,2019-07-15,26.7,36.1
1577,Kumuram Bheem - Asifabad,Rebbena,2019-07-16,26.1,36.4
1578,Kumuram Bheem - Asifabad,Rebbena,2019-07-17,25.8,37.1
1579,Kumuram Bheem - Asifabad,Rebbena,2019-07-18,27.5,37.7
1580,Kumuram Bheem - Asifabad,Rebbena,2019-07-19,23.8,37.9
1581,Kumuram Bheem - Asifabad,Rebbena,2019-07-20,27.2,35.0
1582,Kumuram Bheem - Asifabad,Rebbena,2019-07-21,26.8,34.7
1583,Kumuram Bheem - Asifabad,Rebbena,2019-07-22,26.9,35.5
1584,Kumuram Bheem - Asifabad,Rebbena,2019-07-23,27.1,35.5
1585,Kumuram Bheem - Asifabad,Rebbena,2019-07-24,27.3,37.9
1586,Kumuram Bheem - Asifabad,Rebbena,2019-07-25,29.4,36.5
1587,Kumuram Bheem - Asifabad,Rebbena,2019-07-26,25.0,36.5
1588,Kumuram Bheem - Asifabad,Rebbena,2019-07-27,25.0,27.4
1589,Kumuram Bheem - Asifabad,Rebbena,2019-07-28,24.3,29.4
1590,Kumuram Bheem - Asifabad,Rebbena,2019-07-29,24.4,28.7
1591,Kumuram Bheem - Asifabad,Rebbena,2019-07-30,23.9,25.2
1592,Kumuram Bheem - Asifabad,Rebbena,2019-07-31,24.9,27.0
1593,Kumuram Bheem - Asifabad,Rebbena,2019-08-01,24.0,29.8
1594,Kumuram Bheem - Asifabad,Rebbena,2019-08-02,23.9,28.9
1595,Kumuram Bheem - Asifabad,Rebbena,2019-08-03,24.2,26.1
1596,Kumuram Bheem - Asifabad,Rebbena,2019-08-04,24.7,27.6
1597,Kumuram Bheem - Asifabad,Rebbena,2019-08-05,26.4,31.5
1598,Kumuram Bheem - Asifabad,Rebbena,2019-08-06,26.5,32.3
1599,Kumuram Bheem - Asifabad,Rebbena,2019-08-07,24.9,28.6
1600,Kumuram Bheem - Asifabad,Rebbena,2019-08-08,24.6,27.3
1601,Kumuram Bheem - Asifabad,Rebbena,2019-08-09,24.8,27.4
1602,Kumuram Bheem - Asifabad,Rebbena,2019-08-10,24.3,31.6
1603,Kumuram Bheem - Asifabad,Rebbena,2019-08-11,26.6,33.5
1604,Kumuram Bheem - Asifabad,Rebbena,2019-08-12,26.1,33.4
1605,Kumuram Bheem - Asifabad,Rebbena,2019-08-13,25.1,31.9
1606,Kumuram Bheem - Asifabad,Rebbena,2019-08-14,24.2,27.3
1607,Kumuram Bheem - Asifabad,Rebbena,2019-08-15,24.2,31.3
1608,Kumuram Bheem - Asifabad,Rebbena,2019-08-16,25.3,33.0
1609,Kumuram Bheem - Asifabad,Rebbena,2019-08-17,26.6,34.5
1610,Kumuram Bheem - Asifabad,Rebbena,2019-08-18,26.0,33.6
1611,Kumuram Bheem - Asifabad,Rebbena,2019-08-19,25.0,31.5
1612,Kumuram Bheem - Asifabad,Rebbena,2019-08-20,25.5,34.0
1613,Kumuram Bheem - Asifabad,Rebbena,2019-08-21,25.9,32.6
1614,Kumuram Bheem - Asifabad,Rebbena,2019-08-22,25.7,32.6
1615,Kumuram Bheem - Asifabad,Rebbena,2019-08-23,24.1,31.6
1616,Kumuram Bheem - Asifabad,Rebbena,2019-08-24,24.7,28.4
1617,Kumuram Bheem - Asifabad,Rebbena,2019-08-25,26.3,31.6
1618,Kumuram Bheem - Asifabad,Rebbena,2019-08-26,24.7,29.4
1619,Kumuram Bheem - Asifabad,Rebbena,2019-08-27,24.1,31.2
1620,Kumuram Bheem - Asifabad,Rebbena,2019-08-28,24.5,32.4
1621,Kumuram Bheem - Asifabad,Rebbena,2019-08-29,24.4,33.1
1622,Kumuram Bheem - Asifabad,Rebbena,2019-08-30,26.0,35.7
1623,Kumuram Bheem - Asifabad,Rebbena,2019-08-31,25.1,33.1
1624,Kumuram Bheem - Asifabad,Rebbena,2019-09-01,26.2,32.8
1625,Kumuram Bheem - Asifabad,Rebbena,2019-09-02,25.0,32.2
1626,Kumuram Bheem - Asifabad,Rebbena,2019-09-03,25.5,28.7
1627,Kumuram Bheem - Asifabad,Rebbena,2019-09-04,24.5,29.3
1628,Kumuram Bheem - Asifabad,Rebbena,2019-09-05,24.3,29.8
1629,Kumuram Bheem - Asifabad,Rebbena,2019-09-06,25.4,32.0
1630,Kumuram Bheem - Asifabad,Rebbena,2019-09-07,24.5,29.1
1631,Kumuram Bheem - Asifabad,Rebbena,2019-09-08,24.7,29.1
1632,Kumuram Bheem - Asifabad,Rebbena,2019-09-09,25.0,31.4
1633,Kumuram Bheem - Asifabad,Asifabad,2019-07-01,24.2,28.5
1634,Kumuram Bheem - Asifabad,Asifabad,2019-07-02,23.0,29.2
1635,Kumuram Bheem - Asifabad,Asifabad,2019-07-03,24.2,28.8
1636,Kumuram Bheem - Asifabad,Asifabad,2019-07-04,25.0,29.9
1637,Kumuram Bheem - Asifabad,Asifabad,2019-07-05,25.1,33.2
1638,Kumuram Bheem - Asifabad,Asifabad,2019-07-06,24.8,31.5
1639,Kumuram Bheem - Asifabad,Asifabad,2019-07-07,25.0,30.7
1640,Kumuram Bheem - Asifabad,Asifabad,2019-07-08,26.3,32.2
1641,Kumuram Bheem - Asifabad,Asifabad,2019-07-09,24.8,33.3
1642,Kumuram Bheem - Asifabad,Asifabad,2019-07-10,24.0,32.8
1643,Kumuram Bheem - Asifabad,Asifabad,2019-07-11,25.3,33.6
1644,Kumuram Bheem - Asifabad,Asifabad,2019-07-12,25.7,31.7
1645,Kumuram Bheem - Asifabad,Asifabad,2019-07-13,25.2,32.5
1646,Kumuram Bheem - Asifabad,Asifabad,2019-07-14,26.2,34.9
1647,Kumuram Bheem - Asifabad,Asifabad,2019-07-15,26.3,35.6
1648,Kumuram Bheem - Asifabad,Asifabad,2019-07-16,25.9,35.4
1649,Kumuram Bheem - Asifabad,Asifabad,2019-07-17,26.1,36.4
1650,Kumuram Bheem - Asifabad,Asifabad,2019-07-18,28.2,37.6
1651,Kumuram Bheem - Asifabad,Asifabad,2019-07-19,23.5,38.0
1652,Kumuram Bheem - Asifabad,Asifabad,2019-07-20,26.5,34.7
1653,Kumuram Bheem - Asifabad,Asifabad,2019-07-21,26.1,33.8
1654,Kumuram Bheem - Asifabad,Asifabad,2019-07-22,26.5,34.0
1655,Kumuram Bheem - Asifabad,Asifabad,2019-07-23,27.5,35.6
1656,Kumuram Bheem - Asifabad,Asifabad,2019-07-24,27.3,35.7
1657,Kumuram Bheem - Asifabad,Asifabad,2019-07-25,27.8,35.3
1658,Kumuram Bheem - Asifabad,Asifabad,2019-07-26,24.9,34.9
1659,Kumuram Bheem - Asifabad,Asifabad,2019-07-27,24.5,27.2
1660,Kumuram Bheem - Asifabad,Asifabad,2019-07-28,22.4,28.6
1661,Kumuram Bheem - Asifabad,Asifabad,2019-07-29,24.5,27.8
1662,Kumuram Bheem - Asifabad,Asifabad,2019-07-30,24.0,25.9
1663,Kumuram Bheem - Asifabad,Asifabad,2019-07-31,25.0,27.3
1664,Kumuram Bheem - Asifabad,Asifabad,2019-08-01,25.1,30.1
1665,Kumuram Bheem - Asifabad,Asifabad,2019-08-02,24.3,29.2
1666,Kumuram Bheem - Asifabad,Asifabad,2019-08-03,24.7,26.2
1667,Kumuram Bheem - Asifabad,Asifabad,2019-08-04,25.2,26.5
1668,Kumuram Bheem - Asifabad,Asifabad,2019-08-05,26.2,32.3
1669,Kumuram Bheem - Asifabad,Asifabad,2019-08-06,26.3,32.7
1670,Kumuram Bheem - Asifabad,Asifabad,2019-08-07,25.4,28.9
1671,Kumuram Bheem - Asifabad,Asifabad,2019-08-08,25.0,26.7
1672,Kumuram Bheem - Asifabad,Asifabad,2019-08-09,25.1,27.2
