,District,Mandal,Date,temp_min (⁰C),temp_max (⁰C)
7704,Bhadradri-Kothagudem,Chunchupally,2019-04-07,22.0,39.7
7705,Bhadradri-Kothagudem,Chunchupally,2019-04-08,25.9,39.3
7706,Bhadradri-Kothagudem,Chunchupally,2019-04-09,26.6,39.0
7707,Bhadradri-Kothagudem,Chunchupally,2019-04-10,26.4,38.6
7708,Bhadradri-Kothagudem,Chunchupally,2019-04-11,25.4,40.7
7709,Bhadradri-Kothagudem,Chunchupally,2019-04-12,25.4,40.8
7710,Bhadradri-Kothagudem,Chunchupally,2019-04-13,22.6,41.9
7711,Bhadradri-Kothagudem,Chunchupally,2019-04-14,23.1,40.2
7712,Bhadradri-Kothagudem,Chunchupally,2019-04-15,23.8,40.7
7713,Bhadradri-Kothagudem,Chunchupally,2019-04-16,23.4,40.8
7714,Bhadradri-Kothagudem,Chunchupally,2019-04-17,21.6,41.0
7715,Bhadradri-Kothagudem,Chunchupally,2019-04-18,24.0,38.7
7716,Bhadradri-Kothagudem,Chunchupally,2019-04-19,25.7,40.6
7717,Bhadradri-Kothagudem,Chunchupally,2019-04-20,26.9,39.3
7718,Bhadradri-Kothagudem,Chunchupally,2019-04-21,24.4,39.8
7719,Bhadradri-Kothagudem,Chunchupally,2019-04-22,25.2,41.5
7720,Bhadradri-Kothagudem,Chunchupally,2019-04-23,24.6,39.2
7721,Bhadradri-Kothagudem,Chunchupally,2019-04-24,23.2,40.6
7722,Bhadradri-Kothagudem,Chunchupally,2019-04-25,24.6,41.4
7723,Bhadradri-Kothagudem,Chunchupally,2019-04-26,26.3,42.9
7724,Bhadradri-Kothagudem,Chunchupally,2019-04-27,25.9,42.2
7725,Bhadradri-Kothagudem,Chunchupally,2019-04-28,26.8,42.6
7726,Bhadradri-Kothagudem,Chunchupally,2019-04-29,27.2,41.9
7727,Bhadradri-Kothagudem,Chunchupally,2019-04-30,27.0,43.5
7728,Bhadradri-Kothagudem,Chunchupally,2019-05-01,27.0,43.6
7729,Bhadradri-Kothagudem,Chunchupally,2019-05-02,23.3,42.1
7730,Bhadradri-Kothagudem,Chunchupally,2019-05-03,25.5,41.9
7731,Bhadradri-Kothagudem,Chunchupally,2019-05-04,24.8,39.8
7732,Bhadradri-Kothagudem,Chunchupally,2019-05-05,23.3,44.3
7733,Bhadradri-Kothagudem,Chunchupally,2019-05-06,24.5,45.9
7734,Bhadradri-Kothagudem,Chunchupally,2019-05-07,29.3,45.6
7735,Bhadradri-Kothagudem,Chunchupally,2019-05-08,28.6,43.6
7736,Bhadradri-Kothagudem,Chunchupally,2019-05-09,27.9,43.8
7737,Bhadradri-Kothagudem,Chunchupally,2019-05-10,27.8,43.9
7738,Bhadradri-Kothagudem,Chunchupally,2019-05-11,29.2,42.6
7739,Bhadradri-Kothagudem,Chunchupally,2019-05-12,23.9,40.7
7740,Bhadradri-Kothagudem,Chunchupally,2019-05-13,28.6,40.5
7741,Bhadradri-Kothagudem,Chunchupally,2019-05-14,27.8,42.9
7742,Bhadradri-Kothagudem,Chunchupally,2019-05-15,28.3,41.1
7743,Bhadradri-Kothagudem,Chunchupally,2019-05-16,26.5,41.1
7744,Bhadradri-Kothagudem,Chunchupally,2019-05-17,28.0,42.1
7745,Bhadradri-Kothagudem,Chunchupally,2019-05-18,27.9,42.7
7746,Bhadradri-Kothagudem,Chunchupally,2019-05-19,27.4,43.7
7747,Bhadradri-Kothagudem,Chunchupally,2019-05-20,27.5,42.8
7748,Bhadradri-Kothagudem,Chunchupally,2019-05-21,27.6,42.2
7749,Bhadradri-Kothagudem,Chunchupally,2019-05-22,26.5,41.8
7750,Bhadradri-Kothagudem,Chunchupally,2019-05-23,27.9,42.9
7751,Bhadradri-Kothagudem,Chunchupally,2019-05-24,28.2,39.5
7752,Bhadradri-Kothagudem,Chunchupally,2019-05-25,29.0,42.8
7753,Bhadradri-Kothagudem,Chunchupally,2019-05-26,29.7,44.2
7754,Bhadradri-Kothagudem,Chunchupally,2019-05-27,30.1,45.1
7755,Bhadradri-Kothagudem,Chunchupally,2019-05-28,30.2,43.3
7756,Bhadradri-Kothagudem,Chunchupally,2019-05-29,30.1,43.3
7757,Bhadradri-Kothagudem,Chunchupally,2019-05-30,23.9,40.9
7758,Bhadradri-Kothagudem,Chunchupally,2019-05-31,28.5,37.8
7941,Bhadradri-Kothagudem,Dammapeta,2019-04-01,25.1,38.3
7942,Bhadradri-Kothagudem,Dammapeta,2019-04-02,24.3,35.7
7943,Bhadradri-Kothagudem,Dammapeta,2019-04-03,22.4,37.5
7944,Bhadradri-Kothagudem,Dammapeta,2019-04-04,22.2,36.8
7945,Bhadradri-Kothagudem,Dammapeta,2019-04-05,22.7,36.3
7946,Bhadradri-Kothagudem,Dammapeta,2019-04-06,23.9,38.7
7947,Bhadradri-Kothagudem,Dammapeta,2019-04-07,19.4,38.8
7948,Bhadradri-Kothagudem,Dammapeta,2019-04-08,24.1,37.5
7949,Bhadradri-Kothagudem,Dammapeta,2019-04-09,24.3,37.0
7950,Bhadradri-Kothagudem,Dammapeta,2019-04-10,25.1,37.9
7951,Bhadradri-Kothagudem,Dammapeta,2019-04-11,21.7,39.1
7952,Bhadradri-Kothagudem,Dammapeta,2019-04-12,22.2,39.8
7953,Bhadradri-Kothagudem,Dammapeta,2019-04-13,20.8,40.4
7954,Bhadradri-Kothagudem,Dammapeta,2019-04-14,22.3,39.8
7955,Bhadradri-Kothagudem,Dammapeta,2019-04-15,24.1,41.1
7956,Bhadradri-Kothagudem,Dammapeta,2019-04-16,22.0,40.5
7957,Bhadradri-Kothagudem,Dammapeta,2019-04-17,21.4,40.0
7958,Bhadradri-Kothagudem,Dammapeta,2019-04-18,23.1,38.1
7959,Bhadradri-Kothagudem,Dammapeta,2019-04-19,24.4,37.8
7960,Bhadradri-Kothagudem,Dammapeta,2019-04-20,25.8,37.6
7961,Bhadradri-Kothagudem,Dammapeta,2019-04-21,22.7,38.6
7962,Bhadradri-Kothagudem,Dammapeta,2019-04-22,23.8,37.4
7963,Bhadradri-Kothagudem,Dammapeta,2019-04-23,24.0,39.4
7964,Bhadradri-Kothagudem,Dammapeta,2019-04-24,22.2,39.7
7965,Bhadradri-Kothagudem,Dammapeta,2019-04-25,24.6,39.2
7966,Bhadradri-Kothagudem,Dammapeta,2019-04-26,24.7,39.4
7967,Bhadradri-Kothagudem,Dammapeta,2019-04-27,25.9,39.8
7968,Bhadradri-Kothagudem,Dammapeta,2019-04-28,26.8,40.5
7969,Bhadradri-Kothagudem,Dammapeta,2019-04-29,25.4,39.7
7970,Bhadradri-Kothagudem,Dammapeta,2019-04-30,26.2,40.4
7971,Bhadradri-Kothagudem,Dammapeta,2019-05-01,24.5,39.9
7972,Bhadradri-Kothagudem,Dammapeta,2019-05-02,24.2,38.6
7973,Bhadradri-Kothagudem,Dammapeta,2019-05-03,25.2,37.9
7974,Bhadradri-Kothagudem,Dammapeta,2019-05-04,24.3,39.5
7975,Bhadradri-Kothagudem,Dammapeta,2019-05-05,21.9,42.6
7976,Bhadradri-Kothagudem,Dammapeta,2019-05-06,24.8,43.3
7977,Bhadradri-Kothagudem,Dammapeta,2019-05-07,27.5,43.2
7978,Bhadradri-Kothagudem,Dammapeta,2019-05-08,27.2,40.2
7979,Bhadradri-Kothagudem,Dammapeta,2019-05-09,26.4,40.5
7980,Bhadradri-Kothagudem,Dammapeta,2019-05-10,26.5,43.6
7981,Bhadradri-Kothagudem,Dammapeta,2019-05-11,27.9,41.6
7982,Bhadradri-Kothagudem,Dammapeta,2019-05-12,24.1,39.1
7983,Bhadradri-Kothagudem,Dammapeta,2019-05-13,27.4,39.3
7984,Bhadradri-Kothagudem,Dammapeta,2019-05-14,26.0,40.1
7985,Bhadradri-Kothagudem,Dammapeta,2019-05-15,26.8,40.8
7986,Bhadradri-Kothagudem,Dammapeta,2019-05-16,24.4,40.2
7987,Bhadradri-Kothagudem,Dammapeta,2019-05-17,27.5,42.1
7988,Bhadradri-Kothagudem,Dammapeta,2019-05-18,26.5,41.6
7989,Bhadradri-Kothagudem,Dammapeta,2019-05-19,27.5,42.5
7990,Bhadradri-Kothagudem,Dammapeta,2019-05-20,27.4,41.9
7991,Bhadradri-Kothagudem,Dammapeta,2019-05-21,26.3,41.9
7992,Bhadradri-Kothagudem,Dammapeta,2019-05-22,26.6,42.2
7993,Bhadradri-Kothagudem,Dammapeta,2019-05-23,27.5,41.9
7994,Bhadradri-Kothagudem,Dammapeta,2019-05-24,27.5,40.0
7995,Bhadradri-Kothagudem,Dammapeta,2019-05-25,27.5,42.1
7996,Bhadradri-Kothagudem,Dammapeta,2019-05-26,27.3,42.1
7997,Bhadradri-Kothagudem,Dammapeta,2019-05-27,29.4,44.4
7998,Bhadradri-Kothagudem,Dammapeta,2019-05-28,28.1,42.0
7999,Bhadradri-Kothagudem,Dammapeta,2019-05-29,29.0,41.9
8000,Bhadradri-Kothagudem,Dammapeta,2019-05-30,22.4,39.3
8001,Bhadradri-Kothagudem,Dammapeta,2019-05-31,27.5,39.3
8184,Bhadradri-Kothagudem,Dammapeta,2019-04-01,25.5,39.5
8185,Bhadradri-Kothagudem,Dammapeta,2019-04-02,24.7,36.1
8186,Bhadradri-Kothagudem,Dammapeta,2019-04-03,22.8,37.9
8187,Bhadradri-Kothagudem,Dammapeta,2019-04-04,22.8,37.5
8188,Bhadradri-Kothagudem,Dammapeta,2019-04-05,23.3,37.2
8189,Bhadradri-Kothagudem,Dammapeta,2019-04-06,24.1,38.7
8190,Bhadradri-Kothagudem,Dammapeta,2019-04-07,20.1,38.6
8191,Bhadradri-Kothagudem,Dammapeta,2019-04-08,24.5,37.8
8192,Bhadradri-Kothagudem,Dammapeta,2019-04-09,24.7,37.4
8193,Bhadradri-Kothagudem,Dammapeta,2019-04-10,25.6,37.7
8194,Bhadradri-Kothagudem,Dammapeta,2019-04-11,22.6,39.4
8195,Bhadradri-Kothagudem,Dammapeta,2019-04-12,21.4,40.1
8196,Bhadradri-Kothagudem,Dammapeta,2019-04-13,21.6,40.9
8197,Bhadradri-Kothagudem,Dammapeta,2019-04-14,22.9,40.2
8198,Bhadradri-Kothagudem,Dammapeta,2019-04-15,24.7,41.8
8199,Bhadradri-Kothagudem,Dammapeta,2019-04-16,22.4,40.9
8200,Bhadradri-Kothagudem,Dammapeta,2019-04-17,22.4,40.4
8201,Bhadradri-Kothagudem,Dammapeta,2019-04-18,23.5,38.5
8202,Bhadradri-Kothagudem,Dammapeta,2019-04-19,25.1,38.3
8203,Bhadradri-Kothagudem,Dammapeta,2019-04-20,26.4,38.0
8204,Bhadradri-Kothagudem,Dammapeta,2019-04-21,23.0,40.1
8205,Bhadradri-Kothagudem,Dammapeta,2019-04-22,24.2,38.1
8206,Bhadradri-Kothagudem,Dammapeta,2019-04-23,25.0,39.8
8207,Bhadradri-Kothagudem,Dammapeta,2019-04-24,22.4,40.0
8208,Bhadradri-Kothagudem,Dammapeta,2019-04-25,25.3,40.4
8209,Bhadradri-Kothagudem,Dammapeta,2019-04-26,25.1,40.6
8210,Bhadradri-Kothagudem,Dammapeta,2019-04-27,26.4,40.2
8211,Bhadradri-Kothagudem,Dammapeta,2019-04-28,27.3,40.7
8212,Bhadradri-Kothagudem,Dammapeta,2019-04-29,25.8,40.8
8213,Bhadradri-Kothagudem,Dammapeta,2019-04-30,26.7,40.5
8214,Bhadradri-Kothagudem,Dammapeta,2019-05-01,25.0,40.1
8215,Bhadradri-Kothagudem,Dammapeta,2019-05-02,24.9,39.1
8216,Bhadradri-Kothagudem,Dammapeta,2019-05-03,25.6,38.4
8217,Bhadradri-Kothagudem,Dammapeta,2019-05-04,24.1,39.9
8218,Bhadradri-Kothagudem,Dammapeta,2019-05-05,22.4,43.3
8219,Bhadradri-Kothagudem,Dammapeta,2019-05-06,25.1,43.6
8220,Bhadradri-Kothagudem,Dammapeta,2019-05-07,28.2,43.9
8221,Bhadradri-Kothagudem,Dammapeta,2019-05-08,27.8,41.1
8222,Bhadradri-Kothagudem,Dammapeta,2019-05-09,27.2,41.8
8223,Bhadradri-Kothagudem,Dammapeta,2019-05-10,26.9,44.0
8224,Bhadradri-Kothagudem,Dammapeta,2019-05-11,28.4,41.2
8225,Bhadradri-Kothagudem,Dammapeta,2019-05-12,24.3,39.8
8226,Bhadradri-Kothagudem,Dammapeta,2019-05-13,28.0,40.8
8227,Bhadradri-Kothagudem,Dammapeta,2019-05-14,26.5,40.1
8228,Bhadradri-Kothagudem,Dammapeta,2019-05-15,27.4,41.0
8229,Bhadradri-Kothagudem,Dammapeta,2019-05-16,25.2,40.1
8230,Bhadradri-Kothagudem,Dammapeta,2019-05-17,27.0,40.9
8231,Bhadradri-Kothagudem,Dammapeta,2019-05-18,26.5,39.1
8232,Bhadradri-Kothagudem,Dammapeta,2019-05-19,26.7,41.9
8233,Bhadradri-Kothagudem,Dammapeta,2019-05-20,27.0,41.3
8234,Bhadradri-Kothagudem,Dammapeta,2019-05-21,26.6,40.3
8235,Bhadradri-Kothagudem,Dammapeta,2019-05-22,26.8,39.9
8236,Bhadradri-Kothagudem,Dammapeta,2019-05-23,26.8,40.5
8237,Bhadradri-Kothagudem,Dammapeta,2019-05-24,27.0,39.1
8238,Bhadradri-Kothagudem,Dammapeta,2019-05-25,27.2,41.2
8239,Bhadradri-Kothagudem,Dammapeta,2019-05-26,27.3,41.9
8240,Bhadradri-Kothagudem,Dammapeta,2019-05-27,29.4,44.3
8241,Bhadradri-Kothagudem,Dammapeta,2019-05-28,29.2,42.1
8242,Bhadradri-Kothagudem,Dammapeta,2019-05-29,28.9,41.1
8243,Bhadradri-Kothagudem,Dammapeta,2019-05-30,21.3,38.9
8244,Bhadradri-Kothagudem,Dammapeta,2019-05-31,27.1,38.5
8427,Bhadradri-Kothagudem,Dammapeta,2019-04-01,25.2,38.0
8428,Bhadradri-Kothagudem,Dammapeta,2019-04-02,24.3,36.1
8429,Bhadradri-Kothagudem,Dammapeta,2019-04-03,22.8,37.5
8430,Bhadradri-Kothagudem,Dammapeta,2019-04-04,22.5,36.9
8431,Bhadradri-Kothagudem,Dammapeta,2019-04-05,22.8,36.7
8432,Bhadradri-Kothagudem,Dammapeta,2019-04-06,24.5,39.5
8433,Bhadradri-Kothagudem,Dammapeta,2019-04-07,19.6,39.7
8434,Bhadradri-Kothagudem,Dammapeta,2019-04-08,24.3,37.9
8435,Bhadradri-Kothagudem,Dammapeta,2019-04-09,24.6,37.6
8436,Bhadradri-Kothagudem,Dammapeta,2019-04-10,25.3,38.9
8437,Bhadradri-Kothagudem,Dammapeta,2019-04-11,21.6,39.8
8438,Bhadradri-Kothagudem,Dammapeta,2019-04-12,23.4,40.4
8439,Bhadradri-Kothagudem,Dammapeta,2019-04-13,20.9,40.6
8440,Bhadradri-Kothagudem,Dammapeta,2019-04-14,22.4,40.1
8441,Bhadradri-Kothagudem,Dammapeta,2019-04-15,24.2,41.4
8442,Bhadradri-Kothagudem,Dammapeta,2019-04-16,22.5,41.0
8443,Bhadradri-Kothagudem,Dammapeta,2019-04-17,21.2,39.1
8444,Bhadradri-Kothagudem,Dammapeta,2019-04-18,23.1,37.8
8445,Bhadradri-Kothagudem,Dammapeta,2019-04-19,24.5,38.3
8446,Bhadradri-Kothagudem,Dammapeta,2019-04-20,26.0,38.4
8447,Bhadradri-Kothagudem,Dammapeta,2019-04-21,23.1,38.0
8448,Bhadradri-Kothagudem,Dammapeta,2019-04-22,24.2,37.5
8449,Bhadradri-Kothagudem,Dammapeta,2019-04-23,23.7,39.8
8450,Bhadradri-Kothagudem,Dammapeta,2019-04-24,22.2,40.3
8451,Bhadradri-Kothagudem,Dammapeta,2019-04-25,24.8,38.8
8452,Bhadradri-Kothagudem,Dammapeta,2019-04-26,25.1,39.2
8453,Bhadradri-Kothagudem,Dammapeta,2019-04-27,26.1,39.3
8454,Bhadradri-Kothagudem,Dammapeta,2019-04-28,27.1,41.1
8455,Bhadradri-Kothagudem,Dammapeta,2019-04-29,25.8,39.3
8456,Bhadradri-Kothagudem,Dammapeta,2019-04-30,26.4,41.1
8457,Bhadradri-Kothagudem,Dammapeta,2019-05-01,24.7,40.6
8458,Bhadradri-Kothagudem,Dammapeta,2019-05-02,24.3,39.4
8459,Bhadradri-Kothagudem,Dammapeta,2019-05-03,25.3,37.8
8460,Bhadradri-Kothagudem,Dammapeta,2019-05-04,24.9,38.6
8461,Bhadradri-Kothagudem,Dammapeta,2019-05-05,22.1,43.6
8462,Bhadradri-Kothagudem,Dammapeta,2019-05-06,25.4,44.0
8463,Bhadradri-Kothagudem,Dammapeta,2019-05-07,27.6,44.3
8464,Bhadradri-Kothagudem,Dammapeta,2019-05-08,27.3,40.3
8465,Bhadradri-Kothagudem,Dammapeta,2019-05-09,26.4,41.1
8466,Bhadradri-Kothagudem,Dammapeta,2019-05-10,26.4,43.8
8467,Bhadradri-Kothagudem,Dammapeta,2019-05-11,27.9,42.7
8468,Bhadradri-Kothagudem,Dammapeta,2019-05-12,24.4,39.0
8469,Bhadradri-Kothagudem,Dammapeta,2019-05-13,27.2,39.1
8470,Bhadradri-Kothagudem,Dammapeta,2019-05-14,25.9,41.1
8471,Bhadradri-Kothagudem,Dammapeta,2019-05-15,26.7,41.0
8472,Bhadradri-Kothagudem,Dammapeta,2019-05-16,23.4,40.8
8473,Bhadradri-Kothagudem,Dammapeta,2019-05-17,27.1,40.5
8474,Bhadradri-Kothagudem,Dammapeta,2019-05-18,25.9,40.2
8475,Bhadradri-Kothagudem,Dammapeta,2019-05-19,26.3,42.6
8476,Bhadradri-Kothagudem,Dammapeta,2019-05-20,26.4,41.2
8477,Bhadradri-Kothagudem,Dammapeta,2019-05-21,25.3,40.3
8478,Bhadradri-Kothagudem,Dammapeta,2019-05-22,26.0,40.4
8479,Bhadradri-Kothagudem,Dammapeta,2019-05-23,26.0,40.8
8480,Bhadradri-Kothagudem,Dammapeta,2019-05-24,26.6,38.7
8481,Bhadradri-Kothagudem,Dammapeta,2019-05-25,27.2,41.2
8482,Bhadradri-Kothagudem,Dammapeta,2019-05-26,27.5,43.0
8483,Bhadradri-Kothagudem,Dammapeta,2019-05-27,28.5,44.4
8484,Bhadradri-Kothagudem,Dammapeta,2019-05-28,27.7,42.3
8485,Bhadradri-Kothagudem,Dammapeta,2019-05-29,28.4,39.7
8486,Bhadradri-Kothagudem,Dammapeta,2019-05-30,21.5,37.5
8487,Bhadradri-Kothagudem,Dammapeta,2019-05-31,27.3,39.0
8605,Bhadradri-Kothagudem,Dammapeta ,2019-04-01,25.7,36.9
8606,Bhadradri-Kothagudem,Dammapeta ,2019-04-02,24.5,35.9
8607,Bhadradri-Kothagudem,Dammapeta ,2019-04-03,23.6,38.5
8608,Bhadradri-Kothagudem,Dammapeta ,2019-04-04,23.4,37.4
8609,Bhadradri-Kothagudem,Dammapeta ,2019-04-05,23.8,35.3
8610,Bhadradri-Kothagudem,Dammapeta ,2019-04-06,24.5,37.4
8611,Bhadradri-Kothagudem,Dammapeta ,2019-04-07,21.1,37.2
8612,Bhadradri-Kothagudem,Dammapeta ,2019-04-08,24.7,35.9
8613,Bhadradri-Kothagudem,Dammapeta ,2019-04-09,25.0,35.8
8614,Bhadradri-Kothagudem,Dammapeta ,2019-04-10,25.5,35.9
8615,Bhadradri-Kothagudem,Dammapeta ,2019-04-11,23.1,37.1
8616,Bhadradri-Kothagudem,Dammapeta ,2019-04-12,24.1,37.9
8617,Bhadradri-Kothagudem,Dammapeta ,2019-04-13,22.7,38.0
8618,Bhadradri-Kothagudem,Dammapeta ,2019-04-14,24.5,38.0
8619,Bhadradri-Kothagudem,Dammapeta ,2019-04-15,24.6,38.5
8620,Bhadradri-Kothagudem,Dammapeta ,2019-04-16,23.6,38.2
8621,Bhadradri-Kothagudem,Dammapeta ,2019-04-17,23.1,37.7
8622,Bhadradri-Kothagudem,Dammapeta ,2019-04-18,25.0,36.7
8623,Bhadradri-Kothagudem,Dammapeta ,2019-04-19,25.6,37.1
8624,Bhadradri-Kothagudem,Dammapeta ,2019-04-20,26.2,36.9
8625,Bhadradri-Kothagudem,Dammapeta ,2019-04-21,24.0,36.8
8626,Bhadradri-Kothagudem,Dammapeta ,2019-04-22,24.8,36.7
8627,Bhadradri-Kothagudem,Dammapeta ,2019-04-23,25.7,37.5
8628,Bhadradri-Kothagudem,Dammapeta ,2019-04-24,24.0,38.0
8629,Bhadradri-Kothagudem,Dammapeta ,2019-04-25,25.2,37.4
8630,Bhadradri-Kothagudem,Dammapeta ,2019-04-26,25.4,37.7
8631,Bhadradri-Kothagudem,Dammapeta ,2019-04-27,26.5,37.7
8632,Bhadradri-Kothagudem,Dammapeta ,2019-04-28,26.9,37.7
8633,Bhadradri-Kothagudem,Dammapeta ,2019-04-29,25.8,37.5
8634,Bhadradri-Kothagudem,Dammapeta ,2019-04-30,26.6,37.9
8635,Bhadradri-Kothagudem,Dammapeta ,2019-05-01,26.0,39.7
8636,Bhadradri-Kothagudem,Dammapeta ,2019-05-02,25.7,38.0
8637,Bhadradri-Kothagudem,Dammapeta ,2019-05-03,27.0,37.8
8638,Bhadradri-Kothagudem,Dammapeta ,2019-05-04,25.8,38.0
8639,Bhadradri-Kothagudem,Dammapeta ,2019-05-05,25.0,41.0
8640,Bhadradri-Kothagudem,Dammapeta ,2019-05-06,25.5,42.3
8641,Bhadradri-Kothagudem,Dammapeta ,2019-05-07,27.7,41.8
8642,Bhadradri-Kothagudem,Dammapeta ,2019-05-08,27.1,38.5
8643,Bhadradri-Kothagudem,Dammapeta ,2019-05-09,28.0,40.1
8644,Bhadradri-Kothagudem,Dammapeta ,2019-05-10,26.8,41.7
8645,Bhadradri-Kothagudem,Dammapeta ,2019-05-11,27.7,39.2
8646,Bhadradri-Kothagudem,Dammapeta ,2019-05-12,26.1,37.8
8647,Bhadradri-Kothagudem,Dammapeta ,2019-05-13,27.4,37.6
8648,Bhadradri-Kothagudem,Dammapeta ,2019-05-14,26.4,37.9
8649,Bhadradri-Kothagudem,Dammapeta ,2019-05-15,27.0,38.7
8650,Bhadradri-Kothagudem,Dammapeta ,2019-05-16,25.4,37.9
8651,Bhadradri-Kothagudem,Dammapeta ,2019-05-17,26.5,37.6
8652,Bhadradri-Kothagudem,Dammapeta ,2019-05-18,26.5,37.9
8653,Bhadradri-Kothagudem,Dammapeta ,2019-05-19,26.6,39.8
8654,Bhadradri-Kothagudem,Dammapeta ,2019-05-20,26.4,39.6
8655,Bhadradri-Kothagudem,Dammapeta ,2019-05-21,25.8,38.3
8656,Bhadradri-Kothagudem,Dammapeta ,2019-05-22,26.4,38.0
8657,Bhadradri-Kothagudem,Dammapeta ,2019-05-23,26.4,38.2
8658,Bhadradri-Kothagudem,Dammapeta ,2019-05-24,27.0,38.0
8659,Bhadradri-Kothagudem,Dammapeta ,2019-05-25,27.4,38.6
8660,Bhadradri-Kothagudem,Dammapeta ,2019-05-26,27.6,39.7
8661,Bhadradri-Kothagudem,Dammapeta ,2019-05-27,28.7,40.7
8662,Bhadradri-Kothagudem,Dammapeta ,2019-05-28,27.8,40.0
8663,Bhadradri-Kothagudem,Dammapeta ,2019-05-29,28.5,38.2
8664,Bhadradri-Kothagudem,Dammapeta ,2019-05-30,24.4,37.7
8665,Bhadradri-Kothagudem,Dammapeta ,2019-05-31,27.3,37.1
8783,Bhadradri-Kothagudem,Dammapeta ,2019-04-01,25.6,36.8
8784,Bhadradri-Kothagudem,Dammapeta ,2019-04-02,24.9,35.3
8785,Bhadradri-Kothagudem,Dammapeta ,2019-04-03,23.4,38.6
8786,Bhadradri-Kothagudem,Dammapeta ,2019-04-04,23.4,35.2
8787,Bhadradri-Kothagudem,Dammapeta ,2019-04-05,23.8,35.0
8788,Bhadradri-Kothagudem,Dammapeta ,2019-04-06,24.6,37.6
8789,Bhadradri-Kothagudem,Dammapeta ,2019-04-07,21.2,37.9
8790,Bhadradri-Kothagudem,Dammapeta ,2019-04-08,24.8,35.7
8791,Bhadradri-Kothagudem,Dammapeta ,2019-04-09,24.8,36.7
8792,Bhadradri-Kothagudem,Dammapeta ,2019-04-10,25.5,36.0
8793,Bhadradri-Kothagudem,Dammapeta ,2019-04-11,23.3,37.8
8794,Bhadradri-Kothagudem,Dammapeta ,2019-04-12,24.6,38.0
8795,Bhadradri-Kothagudem,Dammapeta ,2019-04-13,22.9,38.0
8796,Bhadradri-Kothagudem,Dammapeta ,2019-04-14,23.4,38.3
8797,Bhadradri-Kothagudem,Dammapeta ,2019-04-15,24.9,38.1
8798,Bhadradri-Kothagudem,Dammapeta ,2019-04-16,22.4,37.8
8799,Bhadradri-Kothagudem,Dammapeta ,2019-04-17,23.4,38.2
8800,Bhadradri-Kothagudem,Dammapeta ,2019-04-18,24.7,37.0
8801,Bhadradri-Kothagudem,Dammapeta ,2019-04-19,25.6,36.9
8802,Bhadradri-Kothagudem,Dammapeta ,2019-04-20,26.1,37.6
8803,Bhadradri-Kothagudem,Dammapeta ,2019-04-21,24.0,36.9
8804,Bhadradri-Kothagudem,Dammapeta ,2019-04-22,25.1,38.0
8805,Bhadradri-Kothagudem,Dammapeta ,2019-04-23,25.5,38.0
8806,Bhadradri-Kothagudem,Dammapeta ,2019-04-24,22.4,37.7
8807,Bhadradri-Kothagudem,Dammapeta ,2019-04-25,25.1,37.7
8808,Bhadradri-Kothagudem,Dammapeta ,2019-04-26,25.7,37.9
8809,Bhadradri-Kothagudem,Dammapeta ,2019-04-27,26.8,37.9
8810,Bhadradri-Kothagudem,Dammapeta ,2019-04-28,27.1,38.0
8811,Bhadradri-Kothagudem,Dammapeta ,2019-04-29,25.9,37.9
8812,Bhadradri-Kothagudem,Dammapeta ,2019-04-30,26.7,38.1
8813,Bhadradri-Kothagudem,Dammapeta ,2019-05-01,25.9,38.7
8814,Bhadradri-Kothagudem,Dammapeta ,2019-05-02,25.8,38.0
8815,Bhadradri-Kothagudem,Dammapeta ,2019-05-03,27.1,37.6
8816,Bhadradri-Kothagudem,Dammapeta ,2019-05-04,26.4,38.2
8817,Bhadradri-Kothagudem,Dammapeta ,2019-05-05,24.0,41.1
8818,Bhadradri-Kothagudem,Dammapeta ,2019-05-06,26.5,42.6
8819,Bhadradri-Kothagudem,Dammapeta ,2019-05-07,27.8,41.0
8820,Bhadradri-Kothagudem,Dammapeta ,2019-05-08,27.1,39.6
8821,Bhadradri-Kothagudem,Dammapeta ,2019-05-09,27.1,40.1
8822,Bhadradri-Kothagudem,Dammapeta ,2019-05-10,27.0,41.0
8823,Bhadradri-Kothagudem,Dammapeta ,2019-05-11,27.9,39.1
8824,Bhadradri-Kothagudem,Dammapeta ,2019-05-12,25.9,38.0
8825,Bhadradri-Kothagudem,Dammapeta ,2019-05-13,27.5,38.2
8826,Bhadradri-Kothagudem,Dammapeta ,2019-05-14,26.1,37.8
8827,Bhadradri-Kothagudem,Dammapeta ,2019-05-15,27.0,38.6
8828,Bhadradri-Kothagudem,Dammapeta ,2019-05-16,26.1,37.5
8829,Bhadradri-Kothagudem,Dammapeta ,2019-05-17,26.5,38.0
8830,Bhadradri-Kothagudem,Dammapeta ,2019-05-18,27.1,37.6
8831,Bhadradri-Kothagudem,Dammapeta ,2019-05-19,26.6,39.6
8832,Bhadradri-Kothagudem,Dammapeta ,2019-05-20,26.6,39.0
8833,Bhadradri-Kothagudem,Dammapeta ,2019-05-21,26.0,38.6
8834,Bhadradri-Kothagudem,Dammapeta ,2019-05-22,26.5,38.1
8835,Bhadradri-Kothagudem,Dammapeta ,2019-05-23,26.5,38.4
8836,Bhadradri-Kothagudem,Dammapeta ,2019-05-24,26.8,37.5
8837,Bhadradri-Kothagudem,Dammapeta ,2019-05-25,27.8,38.9
8838,Bhadradri-Kothagudem,Dammapeta ,2019-05-26,27.7,40.0
